case_idx,row_idx,stress_true_MPa,P_below_tau_posterior,P_above_tau_posterior,feasible_alpha90,tau_MPa,is_primary_tau,alpha_safe,accept_rate,n_posterior,stress_post_mean,stress_post_p5,stress_post_p95
6,375,181.64,0.0016666666666666668,0.9983333333333333,False,120.0,False,0.9,0.6101666666666666,1200,173.58695185029018,148.6944960167074,199.349141907431
6,375,181.64,0.005,0.995,False,131.0,True,0.9,0.6101666666666666,1200,173.58695185029018,148.6944960167074,199.349141907431
6,375,181.64,0.059166666666666666,0.9408333333333333,False,150.0,False,0.9,0.6101666666666666,1200,173.58695185029018,148.6944960167074,199.349141907431
6,375,181.64,0.6783333333333333,0.32166666666666666,False,180.0,False,0.9,0.6101666666666666,1200,173.58695185029018,148.6944960167074,199.349141907431
6,375,181.64,0.9541666666666667,0.04583333333333333,True,200.0,False,0.9,0.6101666666666666,1200,173.58695185029018,148.6944960167074,199.349141907431
7,271,256.32,0.0,1.0,False,110.0,False,0.9,0.5953333333333334,1200,222.52611191175674,183.74771833806645,268.31708430152173
7,271,256.32,0.0,1.0,False,120.0,False,0.9,0.5953333333333334,1200,222.52611191175674,183.74771833806645,268.31708430152173
7,271,256.32,0.0,1.0,False,131.0,True,0.9,0.5953333333333334,1200,222.52611191175674,183.74771833806645,268.31708430152173
7,271,256.32,0.0,1.0,False,150.0,False,0.9,0.5953333333333334,1200,222.52611191175674,183.74771833806645,268.31708430152173
7,271,256.32,0.03666666666666667,0.9633333333333334,False,180.0,False,0.9,0.5953333333333334,1200,222.52611191175674,183.74771833806645,268.31708430152173
7,271,256.32,0.16833333333333333,0.8316666666666667,False,200.0,False,0.9,0.5953333333333334,1200,222.52611191175674,183.74771833806645,268.31708430152173
8,52,163.9,0.0008333333333333334,0.9991666666666666,False,110.0,False,0.9,0.6298333333333334,1200,176.37944349640603,149.21829018707442,205.50185163856273
8,52,163.9,0.0008333333333333334,0.9991666666666666,False,120.0,False,0.9,0.6298333333333334,1200,176.37944349640603,149.21829018707442,205.50185163856273
8,52,163.9,0.004166666666666667,0.9958333333333333,False,131.0,True,0.9,0.6298333333333334,1200,176.37944349640603,149.21829018707442,205.50185163856273
8,52,163.9,0.0575,0.9425,False,150.0,False,0.9,0.6298333333333334,1200,176.37944349640603,149.21829018707442,205.50185163856273
8,52,163.9,0.5983333333333334,0.40166666666666667,False,180.0,False,0.9,0.6298333333333334,1200,176.37944349640603,149.21829018707442,205.50185163856273
8,52,163.9,0.9083333333333333,0.09166666666666666,True,200.0,False,0.9,0.6298333333333334,1200,176.37944349640603,149.21829018707442,205.50185163856273
9,95,164.58,0.0,1.0,False,110.0,False,0.9,0.5835,1200,162.73099648331115,138.3514033116583,188.61260497213382
9,95,164.58,0.0033333333333333335,0.9966666666666667,False,120.0,False,0.9,0.5835,1200,162.73099648331115,138.3514033116583,188.61260497213382
9,95,164.58,0.015833333333333335,0.9841666666666666,False,131.0,True,0.9,0.5835,1200,162.73099648331115,138.3514033116583,188.61260497213382
9,95,164.58,0.20666666666666667,0.7933333333333333,False,150.0,False,0.9,0.5835,1200,162.73099648331115,138.3514033116583,188.61260497213382
9,95,164.58,0.8725,0.1275,False,180.0,False,0.9,0.5835,1200,162.73099648331115,138.3514033116583,188.61260497213382
9,95,164.58,0.9875,0.0125,True,200.0,False,0.9,0.5835,1200,162.73099648331115,138.3514033116583,188.61260497213382
