output,input,level,S1_raw_mean,S1_raw_std,S1_ci_low,S1_ci_high,S1_plot,ST_mean,ST_std,ST_ci_low,ST_ci_high
iteration1_max_monolith_temp,E_intercept,2,0.012991859912872314,0.00869421749771847,0.010581945774171308,0.01540177405157332,0.012991859912872314,0.020477232038974762,0.00034935835495533376,0.02038039484352835,0.020574069234421174
iteration1_max_monolith_temp,nu,2,0.003887124061584473,0.00968658242080286,0.0012021404000058075,0.006572107723163138,0.003887124061584473,0.009384887758642435,0.0001726039072492378,0.009337044396478545,0.009432731120806325
iteration1_max_monolith_temp,alpha_base,2,0.010169234275817871,0.01024803030639218,0.007328625200223447,0.013009843351412295,0.010169234275817871,0.03960170991718769,0.0008853277592574042,0.039356309582427404,0.03984711025194798
iteration1_max_monolith_temp,alpha_slope,2,0.00039951086044311525,0.009536529194903583,-0.00224388016893521,0.0030429018898214407,0.00039951086044311525,0.005355130881071091,9.583380920635129e-05,0.005328567104419245,0.005381694657722936
iteration1_max_monolith_temp,SS316_T_ref,2,0.21366349697113038,0.00884519538031301,0.2112117338984694,0.21611526004379136,0.21366349697113038,0.25132506519556047,0.0036952601062022502,0.2503007913516577,0.2523493390394632
iteration1_max_monolith_temp,SS316_k_ref,2,0.6691411447525024,0.004591821393246359,0.667868356798799,0.6704139327062059,0.6691411447525024,0.7206876051425933,0.008366643473896974,0.7183684898908176,0.7230067203943691
iteration1_max_monolith_temp,SS316_alpha,2,0.016669566631317138,0.010005114822619426,0.013896290292568437,0.01944284297006584,0.016669566631317138,0.024853923916816713,0.00045450416740855235,0.024727941789106676,0.02497990604452675
iteration1_max_global_stress,E_slope,2,0.013295048475265503,0.008264046094744095,0.011004371766081855,0.01558572518444915,0.013295048475265503,0.014019684605300427,0.00016050656320772363,0.013975194455826928,0.014064174754773926
iteration1_max_global_stress,E_intercept,2,0.13578980088233947,0.008189258947143646,0.13351985411284767,0.13805974765183127,0.13578980088233947,0.13840993344783784,0.0016697142604287746,0.13794711226757014,0.13887275462810553
iteration1_max_global_stress,nu,2,0.03301348090171814,0.008215637594379464,0.030736222344253456,0.03529073945918283,0.03301348090171814,0.036726460009813305,0.0005076666070364047,0.03658574200564968,0.03686717801397693
iteration1_max_global_stress,alpha_base,2,0.07687678575515747,0.008662112358665111,0.0744757707069784,0.07927780080333653,0.07687678575515747,0.08466082468628883,0.0009986642340192638,0.08438400908350346,0.08493764028907419
iteration1_max_global_stress,alpha_slope,2,0.011736505031585694,0.008171379412860167,0.009471514216148917,0.01400149584702247,0.011736505031585694,0.015110129341483116,0.00023099038283736834,0.015046102073974589,0.015174156608991643
iteration1_max_global_stress,SS316_T_ref,2,0.1347597897052765,0.008979022687512703,0.1322709315956154,0.1372486478149376,0.1347597897052765,0.14486380368471147,0.0015027530274707558,0.14444726179709158,0.14528034557233135
iteration1_max_global_stress,SS316_k_ref,2,0.5560392951965332,0.004440768497126324,0.5548083769694782,0.5572702134235882,0.5560392951965332,0.5731530308723449,0.00648037433425166,0.5713567627508853,0.5749492989938045
iteration1_max_global_stress,SS316_alpha,2,0.013701308965682984,0.00864459473976637,0.011305149553732428,0.01609746837763354,0.013701308965682984,0.019203505516052245,0.0002847736211828048,0.019124570295464813,0.019282440736639678
iteration1_wall2,E_slope,2,0.038101104497909544,0.007853354684643226,0.035924265639700394,0.040277943356118694,0.038101104497909544,0.03978424213826656,0.0005294469769410411,0.03963748692357846,0.03993099735295466
iteration1_wall2,E_intercept,2,0.08747943162918091,0.007795437227468035,0.08531864667104508,0.08964021658731675,0.08747943162918091,0.09149858951568604,0.0012116684050571458,0.091162732168946,0.09183444686242608
iteration1_wall2,nu,2,0.060017917156219486,0.007790560225482357,0.05785848403406462,0.06217735027837435,0.060017917156219486,0.06341212004423141,0.0009093887698243225,0.06316005033760737,0.06366418975085546
iteration1_wall2,alpha_base,2,0.43067785024642946,0.006580936623278954,0.42885370768058073,0.4325019928122782,0.43067785024642946,0.45140732228755953,0.005020107442024477,0.4500158194978596,0.45279882507725944
iteration1_wall2,alpha_slope,2,0.05603944778442383,0.008173600856546006,0.053773841216212495,0.058305054352635166,0.05603944778442383,0.061357113495469094,0.0011027367256587438,0.06105145046977101,0.06166277652116718
iteration1_wall2,SS316_T_ref,2,0.038763983249664305,0.008132175162487891,0.036509859298013043,0.041018107201315566,0.038763983249664305,0.07147576525807381,0.0011834331227518387,0.0711477343322918,0.07180379618385582
iteration1_wall2,SS316_k_ref,2,0.2334224784374237,0.007521389131356032,0.23133765573600362,0.23550730113884377,0.2334224784374237,0.27375650107860566,0.0038419140759169256,0.27269157682824546,0.27482142532896586
iteration1_wall2,SS316_alpha,2,0.002572388648986816,0.008297691153055696,0.00027238600544003287,0.0048723912925336,0.002572388648986816,0.0055879602022469044,9.783139259615947e-05,0.005560842723728779,0.00561507768076503
iteration1_keff,E_slope,2,-0.0010233187675476073,0.009640083460940939,-0.0036954135750303704,0.001648776039935156,0.0,0.030510732606053352,0.0007267948050780947,0.030309275364254217,0.030712189847852487
iteration1_keff,E_intercept,2,0.000684671401977539,0.010316925114088422,-0.0021750343400154227,0.0035443771439705005,0.000684671401977539,0.1236966858804226,0.0024451810176554577,0.12301891628152797,0.12437445547931722
iteration1_keff,nu,2,0.041814756393432614,0.01056206930645206,0.03888710014809043,0.0447424126387748,0.041814756393432614,0.1005158093571663,0.0018978196287259997,0.09998976059462139,0.1010418581197112
iteration1_keff,alpha_base,2,0.05160948395729065,0.011368742483730281,0.04845822931499741,0.054760738599583886,0.05160948395729065,0.25594681829214094,0.003968386030434962,0.2548468378045262,0.25704679877975567
iteration1_keff,alpha_slope,2,0.053602672815322876,0.010305607729768773,0.05074610409221542,0.05645924153843033,0.053602672815322876,0.1318593829870224,0.002177041861377242,0.13125593777028452,0.1324628282037603
