iteration2_max_global_stress,iteration2_keff
162.16586,1.1033897
159.92978,1.1037972
158.5698,1.1036065
160.00888,1.1030385
162.83669,1.1025065
163.3911,1.1033288
157.74963,1.1036988
148.28035,1.1047246
163.50487,1.1032882
153.49059,1.1043594
155.92259,1.1039957
162.33765,1.1034293
162.29088,1.1029389
162.11586,1.1035799
165.16078,1.103026
157.35374,1.1023822
160.8879,1.1036462
158.44756,1.1035882
161.92899,1.102503
165.75789,1.1030644
158.73895,1.102259
155.51143,1.1036149
162.39735,1.1033459
152.15776,1.1041863
161.92432,1.1018907
149.02112,1.1044114
159.74603,1.1036104
160.46977,1.1036241
160.48447,1.103523
161.99248,1.1031543
162.13971,1.1028583
144.09328,1.1048578
162.58981,1.1027809
160.10275,1.1035894
160.55585,1.1034583
159.16275,1.1031862
164.6941,1.1032931
159.60199,1.1032003
151.64728,1.1042668
160.61717,1.1034933
157.40826,1.1025181
162.78346,1.1033831
161.7359,1.1031185
158.84811,1.1038857
158.28029,1.1037269
162.57893,1.1033229
156.53932,1.102301
159.10966,1.1036358
161.35764,1.1033142
154.76006,1.1011941
163.52481,1.1031184
156.82909,1.1037552
164.70511,1.1032423
157.89958,1.1040765
163.06705,1.1025265
155.99522,1.104135
160.66344,1.1038252
155.68456,1.1037778
154.71269,1.103876
156.80489,1.1035526
161.9734,1.103486
163.74115,1.1024575
152.29698,1.1042413
162.26755,1.1037363
153.8567,1.1041244
157.38258,1.1038554
161.81735,1.1026436
165.26134,1.10317
161.97528,1.1036557
159.89938,1.1033574
158.59639,1.1034766
163.30246,1.1036059
157.2767,1.1036568
157.31265,1.1037802
160.14903,1.103415
161.53517,1.103957
153.96524,1.1041757
157.34686,1.1035626
157.84883,1.104238
160.07097,1.1032182
159.16962,1.1028423
154.25897,1.1041805
157.76753,1.1035239
160.1524,1.1036196
166.24686,1.1029199
164.95787,1.1036733
161.93643,1.1038865
161.4083,1.1022441
165.93742,1.1034082
159.94917,1.104134
159.22987,1.102536
164.91783,1.103713
144.4526,1.1050186
160.85641,1.1039522
159.17488,1.1039172
159.48624,1.1038629
162.95496,1.1030587
157.42621,1.1039534
165.96695,1.1030663
164.8811,1.1026603
164.74097,1.1030852
156.40695,1.1038105
154.54324,1.1043053
159.30725,1.1035591
157.91269,1.1038846
149.567,1.1043758
167.57068,1.1026839
162.49127,1.1024219
164.30122,1.1031753
162.9026,1.1031147
158.61388,1.1037328
162.01674,1.1028246
160.54042,1.1022664
159.4759,1.1038889
157.82875,1.1040314
163.62576,1.103599
161.76485,1.1026971
149.84279,1.1043055
148.4543,1.1048173
159.34659,1.1019641
159.4156,1.1038275
163.10588,1.1030018
158.74586,1.102354
162.13007,1.1031169
157.77876,1.1038544
160.66963,1.1039349
162.09329,1.1025548
163.07774,1.1026787
161.82083,1.1037838
164.9044,1.1029319
158.59853,1.1033105
149.03731,1.1044511
157.35036,1.102671
160.91408,1.1030988
162.52293,1.1038439
157.73741,1.1038167
164.0882,1.1035202
165.5645,1.1034235
157.91978,1.1041071
161.88008,1.103654
162.35165,1.1035193
159.40329,1.1036016
159.6452,1.103605
160.56197,1.1034079
164.56232,1.1035637
161.96529,1.1034814
162.16728,1.1040357
147.42351,1.1045806
162.75009,1.1035749
162.48923,1.1033808
161.83488,1.1031735
160.08122,1.1037943
162.59833,1.103436
161.48116,1.1032536
164.49457,1.1028863
153.42828,1.1043231
156.54282,1.1042274
153.44098,1.1045154
159.9516,1.1034268
161.58022,1.1021738
151.60393,1.1041533
155.06447,1.1040418
158.83208,1.1029946
161.8183,1.1021978
161.25327,1.1039813
155.96979,1.1042604
163.19507,1.103568
145.7917,1.1050643
154.82619,1.1041882
160.60751,1.1036958
158.29662,1.103869
158.97032,1.1034998
166.33672,1.1028271
162.56084,1.1034852
161.50038,1.102479
165.49573,1.1029031
158.67986,1.1026093
163.36475,1.1025932
161.77518,1.1026387
162.5325,1.1027855
163.46373,1.103671
166.35574,1.1033355
153.90337,1.1044166
161.37096,1.1029603
160.54405,1.1037465
160.57828,1.1035367
149.8078,1.1042286
150.67892,1.1041224
155.28055,1.1038924
161.93896,1.1030782
157.95145,1.1031021
158.8514,1.1035668
152.35045,1.1038419
152.57826,1.1042696
164.01031,1.1033235
157.2622,1.1042736
149.56136,1.1042032
156.56253,1.103546
161.35654,1.1029676
159.64839,1.1038961
145.16425,1.1051549
146.79306,1.1045477
152.75043,1.1038858
152.88188,1.1041604
162.25542,1.1024718
160.92088,1.1026541
160.57262,1.1035095
161.87495,1.1031632
162.95885,1.103131
151.18517,1.1039773
162.04547,1.1039068
160.15515,1.1038516
160.94438,1.1034478
159.4131,1.1027741
155.4804,1.104086
163.86385,1.1031489
152.10141,1.1042489
158.10686,1.1036788
152.20416,1.1042202
159.90642,1.1040003
155.5543,1.1039047
161.42719,1.1033529
162.78056,1.1029707
159.63899,1.1038353
161.0206,1.1038766
157.57043,1.104007
162.28136,1.103203
153.0588,1.1046127
164.6568,1.102979
167.21638,1.1026357
162.91829,1.1032505
162.50099,1.1031812
160.07706,1.1035182
158.78238,1.1037806
157.22028,1.1036716
162.31671,1.1035913
155.57785,1.1041993
154.9335,1.1044111
161.08311,1.1015453
164.10889,1.1025314
168.00342,1.1034185
160.19199,1.1036016
158.50056,1.1035342
156.52936,1.1038703
162.82764,1.1034825
158.62459,1.1031127
162.426,1.1032711
162.23969,1.1031939
154.81058,1.1044438
160.5119,1.103252
162.20914,1.1026787
158.54338,1.1036643
164.53947,1.1037041
153.6141,1.104044
161.72813,1.1032699
159.4941,1.1037166
162.51305,1.1025584
155.39569,1.1041602
162.118,1.1038103
162.60011,1.1035688
152.40623,1.104435
164.01776,1.1026087
166.09534,1.1029495
160.1644,1.1033677
162.0139,1.1024319
163.15646,1.1034659
161.03734,1.1038206
159.1274,1.1036395
158.37057,1.1038331
164.8244,1.1031998
156.86908,1.1018438
165.18024,1.1028875
159.02875,1.1022387
160.80945,1.1021936
153.90143,1.104098
146.99802,1.104777
165.22711,1.1026964
163.79059,1.1030718
153.99947,1.1041558
161.942,1.1033096
161.49022,1.1032255
163.63103,1.1031115
162.58423,1.1035157
166.88348,1.1031526
160.99092,1.1032695
158.21783,1.1030011
164.49582,1.1026098
161.14786,1.1034596
161.97568,1.1030853
161.30415,1.1032557
149.90576,1.1044979
157.8951,1.103861
153.16919,1.1043293
152.58134,1.1043998
