level,ood_feature,output,MAE,RMSE,R2,PICP90,MPIW90,CRPS
2,nu,iteration2_keff,0.00024150465583647134,0.000508806615012015,0.6228806865475112,0.8695652173913043,0.0009162675877159504,0.0001787431824319665
2,nu,iteration2_avg_fuel_temp,2.1051737474524446,2.577882771760583,0.6101267776520547,0.8173913043478261,6.683843755342706,1.4882201267794188
2,nu,iteration2_max_fuel_temp,3.810582905910326,4.757566945339454,0.6134460172432374,0.8173913043478261,12.261791765713642,2.7168560159403614
2,nu,iteration2_max_monolith_temp,4.409353141983689,5.445676196426567,0.6031428071644442,0.84,14.447514371229671,3.118065107705672
2,nu,iteration2_max_global_stress,7.005732373046876,8.51691815707636,0.917405737594446,0.7426086956521739,21.154642664860333,4.983795566399343
2,nu,iteration2_monolith_new_temperature,0.5924000050240551,0.734033280255644,0.6097830914689566,0.831304347826087,1.9090388990236735,0.4166298539397795
2,nu,iteration2_Hcore_after,0.07560179619785547,0.854489513679685,0.06129677747740858,0.9930434782608696,0.7981694072895844,0.09854913574059444
2,nu,iteration2_wall2,0.0014379295596434298,0.0018551312459272374,0.993759715543103,0.8817391304347826,0.008113557588652636,0.0011383711238555924
0,alpha_slope,iteration1_avg_fuel_temp,3.671351331075027,5.6552394592244015,0.7023381217140349,0.7899305555555556,10.335319593237736,2.692973148033703
0,alpha_slope,iteration1_max_fuel_temp,6.450584996541336,9.77569011994771,0.6999029967760391,0.7795138888888888,18.21594389431036,4.741941870100077
0,alpha_slope,iteration1_max_monolith_temp,7.42664888170031,11.470265772788249,0.6908206944228684,0.7760416666666666,20.58998369027673,5.505817429156173
0,alpha_slope,iteration1_max_global_stress,10.534672479099692,15.841265011909794,0.8688984640378195,0.8194444444444444,32.118592826303924,7.620948492240596
0,alpha_slope,iteration1_monolith_new_temperature,1.2516985640425486,2.0395498948286535,0.676731593672026,0.7586805555555556,3.3537496503132616,0.9310679413711317
0,alpha_slope,iteration1_Hcore_after,0.017809619837160055,0.21179122845987283,0.5196088127603575,0.9444444444444444,0.0521211280057681,0.015813383560023944
0,alpha_slope,iteration1_wall2,0.00121105980002886,0.0019048923737275188,0.9949409425817497,0.9565972222222222,0.006427866566913249,0.0009144331490936614
0,alpha_slope,iteration2_keff,0.000238682580812549,0.0005081329058531474,0.707585864863721,0.9027777777777778,0.0009555011669002565,0.0001742376927535348
0,alpha_slope,iteration2_avg_fuel_temp,1.9997229936387835,2.624144022915004,0.4775395217486217,0.7465277777777778,5.931604303894866,1.4615218389686646
