E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha
-76303089.45347661,207347383941.96375,0.2655641636283292,9.236420820650602e-06,4.874890278755549e-09,954.0600672467448,26.539312872511413,0.0122551890954571
-74259610.78895998,209048649672.0459,0.2700727718775002,9.033041823038998e-06,4.639504486762482e-09,940.0693929380757,24.473225814536487,0.012455596141550613
-72872443.6227655,209473996375.70322,0.2746944322303411,8.99279046580873e-06,4.7595402521647515e-09,949.2445832547724,25.11336753248895,0.012398987769313101
-71529374.22840555,204914534587.62256,0.25439747008624464,9.704241575041281e-06,4.78295163829051e-09,1021.3038951097944,25.256627798186123,0.01209396249275024
-70242175.08044462,207444167267.64148,0.2586946050548997,9.397181373658012e-06,4.8280388305307346e-09,1051.516836725771,25.580750461373235,0.011026065251331384
-72626255.2431471,211095240969.65073,0.26348149897985984,9.578676830653495e-06,4.572400216834629e-09,1103.0605425648773,25.903389429994487,0.010922591041403347
-69795152.2901339,224485258802.85596,0.2566396515472989,9.753566702359174e-06,4.550367153872092e-09,1084.5959968104364,26.012345856918355,0.011166588249123092
-71535565.71631598,218433835564.48962,0.25097746544291916,9.668686686610926e-06,4.469008159953346e-09,1081.98291559754,25.93870547971173,0.01082856045874335
-73621143.33759537,221285100733.8613,0.24836098850310406,9.851091289862884e-06,4.488187918567533e-09,1079.1656523451331,25.659172520552133,0.010846942195075636
-71690688.92158556,215648847546.9976,0.2503902031874978,9.927046724811381e-06,4.346138556789462e-09,1121.483677619074,26.02459738358224,0.010956582002176961
-70283018.648896,212191314261.85287,0.25044597856242645,9.612764534229003e-06,4.335903045018725e-09,1107.286701463363,26.749197864372103,0.011242461186461708
-68258092.40705378,200613496701.77838,0.2515660554183272,9.743172190057622e-06,4.489179958608561e-09,1098.8882965770192,25.7961681583144,0.011373272798941063
-69030482.62390566,202345961640.4163,0.24107113145275133,9.830113318981515e-06,4.515716650765845e-09,1111.8743981708367,25.391145536155822,0.011619193915524479
-70129376.24180272,211773411575.36594,0.21978372422536852,9.877894788736353e-06,4.677639029823868e-09,1107.9383203757507,26.587465018251844,0.011831537768361674
-70372463.2971728,220384330590.11652,0.25160230247747595,9.300390027660365e-06,4.4813173681332565e-09,1002.2770972048255,26.161843037533203,0.012432370068612418
-71970133.21247947,220632146762.87323,0.24860823614528355,9.448768976879292e-06,4.848085486433699e-09,985.6624836094079,26.02653708770499,0.012966063913893152
-69177289.3374561,213748361158.30484,0.23184194554958093,9.555305074761634e-06,4.839818235794104e-09,994.2416086389131,25.57271014694249,0.012988003781012909
-67774680.14689852,210446060046.11566,0.25990435513351023,9.263450513030731e-06,4.949192972618781e-09,1026.8294755696313,25.37402989202278,0.012392870958131496
-70140175.7786011,220628012406.0497,0.2586167199696695,9.03248036480379e-06,4.838900514165795e-09,1031.499155244217,23.56557003524562,0.012601251636821086
-68869914.4377452,223323308536.05988,0.25881867324631413,9.08595664256953e-06,4.799643865563303e-09,1050.4075399527105,23.488027709551623,0.0122272206838311
-68942133.52998427,220507550841.1777,0.2527963240805967,9.178416962952034e-06,5.031503875578704e-09,1041.139118573361,24.313513389403045,0.012531451286926993
-67631778.95542037,207194928833.74234,0.24538319983490195,9.173684917570468e-06,4.977585934359808e-09,1037.79233307705,23.81296743356634,0.011944926026377898
-69247614.48986012,207184937984.05438,0.24638792637499668,9.315843286888734e-06,4.95297972314672e-09,1051.2711030283215,24.106742077939046,0.0118154125907289
-73740589.24342367,211144600924.46112,0.26156729823847774,9.139783194675563e-06,4.8354690961537555e-09,1043.9709111227437,24.618309434201905,0.012700639031203647
-74798679.35047753,214914743005.44855,0.2713629128739821,8.765978657218837e-06,5.068479982385139e-09,1040.4803327544691,23.824376869947102,0.012142392492425234
-72739264.28111693,208185801819.9091,0.27547281726933937,8.636273967181293e-06,5.1074521988161565e-09,1041.3064372106535,23.045721530678314,0.0116329988086916
-70514741.6644161,204415813603.35547,0.2749209619245381,9.004987512959352e-06,4.869223494869813e-09,1066.8436515539818,24.32837645702386,0.012403634679710897
-72605235.49315052,203798947531.90308,0.29139729753370336,9.008894594077486e-06,4.838432051903113e-09,1069.5516090738954,26.010982498294258,0.01273784683991047
-70795496.09687808,214331443014.26514,0.28362002529273117,8.900986882743238e-06,5.033005108798915e-09,1105.0414994844969,26.404581041798462,0.012476940653018746
-69453950.38578576,208749412792.06937,0.2773219422452248,8.71223963438095e-06,5.004161809583788e-09,1077.502583213158,25.777823251715787,0.012297937731769794
-68741519.41501287,212151971337.9217,0.2650782525740507,9.073123535691687e-06,4.988985030232062e-09,1047.4349537779979,25.940306134488416,0.012313449851812614
-69901571.52685979,200771069805.58368,0.2605313488057451,9.101699562036368e-06,5.3181670277107e-09,1071.940965620117,25.46824918317235,0.011274595592388435
-70657386.64087512,211974854520.86618,0.25878744239589674,8.799294589021952e-06,5.3062061275861194e-09,1045.778368983157,26.310625118182873,0.01095478336999555
-74985238.14625104,213369064938.5449,0.25414301061812855,9.192903363284189e-06,5.221438819664816e-09,1031.8879532771182,25.943708846983913,0.012128909160280173
-72036954.58397688,210104434887.0474,0.24647904408147578,8.758847909788538e-06,5.265526508213272e-09,1042.0923129514763,25.168759224345852,0.012636771602502258
-75547307.71288003,204072834705.30234,0.26263627837395714,8.809804378796886e-06,5.241310817020219e-09,1093.4826539620642,24.19743365530578,0.012244892830055714
-72139320.11165747,190263444821.66895,0.2808056971115279,8.877134583684813e-06,4.798599473688055e-09,1107.689615167055,23.434630234625676,0.012459696929879457
-67949950.89221016,191294388750.98343,0.29999333205344225,8.956234368837672e-06,4.710091670458434e-09,1173.0148481867714,24.219450148395104,0.012401317202450243
-72172710.07724379,195819589875.95346,0.3114843498301965,8.646871284539447e-06,4.8657025685840375e-09,1169.4155299013578,24.042138240399677,0.012930489071213788
-71730680.60427703,189281666560.89304,0.319492672770972,8.366170749330576e-06,5.062029692253922e-09,1176.7741679295618,24.60224692919059,0.012920880305375738
-71595719.58189869,197599225588.98602,0.3238038464206987,8.392510722305137e-06,5.200604341219386e-09,1140.792153794913,23.830777829215716,0.01253849786612171
-73950625.41731599,201037884675.96143,0.311312413075412,8.197661062020602e-06,5.298573913291114e-09,1140.8865554424933,24.308907857054457,0.012559653736470748
-70908188.23657571,194858446188.24686,0.30543929704909,8.499999349087547e-06,5.3945431922475314e-09,1158.6047084977276,24.623669182282338,0.012850830283757308
-68789709.83022764,194733582640.1385,0.2946323530903892,8.39814460262685e-06,5.296368200102167e-09,1138.4204157053023,24.95774481482755,0.01255266912907764
-65564755.31579006,202292111742.81012,0.2908658288682706,8.825972561353943e-06,4.859503751669295e-09,1131.1174823258993,24.39920895560884,0.012563391789937865
-63692043.5392077,196439288519.78546,0.28924316702331987,8.781687422559344e-06,5.142549800589723e-09,1078.163350545587,23.83508839750773,0.01281245004817094
-61627648.433500275,189023935457.07767,0.28666448456015,8.780379584193747e-06,5.143808395114876e-09,1061.3709389592354,23.15171478926785,0.012918885263220437
-61906780.333084196,186803917496.5017,0.2839814693828878,8.489986384926462e-06,5.070984009098863e-09,1003.7033667429171,22.716619406976193,0.012743239088695499
-60521859.06574364,191859390779.0877,0.295205405059387,8.755622237583736e-06,4.995608726240344e-09,1023.3053879285691,21.631559251913664,0.012673614140785421
-60963186.41735599,184633330681.0224,0.28531719260129296,8.681098679696235e-06,4.9490786271737355e-09,1048.1126639468598,20.91578435489525,0.012555312045695056
-63568531.076240584,179368544383.09387,0.2786406720181254,8.852716715241967e-06,4.9611375048410445e-09,990.7325329616901,21.625025193836244,0.012812398806361001
-60662607.859948,186973396339.89844,0.2805784400593037,9.145601672962519e-06,4.7613429532207135e-09,1018.9737875082016,22.320618506382466,0.013035780386395777
-64503307.52345864,194128312947.5158,0.28650946292155693,9.094396301819001e-06,4.635545629882986e-09,963.500349012269,23.158799470274968,0.013166093130155578
-64941792.68335845,189977145816.32315,0.29258637767620865,8.894764681724086e-06,4.727378796023304e-09,952.6320146080309,22.18019905876418,0.012915581850547635
-66228444.67678827,197429083145.28635,0.29414909170692,8.85105511943667e-06,4.974083427685598e-09,907.7075075790717,22.57325667882825,0.012983460532872557
-69977883.06846015,198200529692.79758,0.29634176213106567,8.731083630191354e-06,4.824997743429353e-09,944.7086746396106,21.90145720477465,0.013237140546769948
-73938200.34723419,195372737442.16025,0.31576790747598366,8.902973383967715e-06,4.588112498363002e-09,940.8979980076051,22.998647631802744,0.014053223128502651
-72991934.65146452,205127618644.30804,0.3043891178478261,8.617759942557473e-06,4.624180900852807e-09,893.7675280517188,22.408572224206605,0.014271606222374039
-72448924.21463576,192124228069.613,0.30260952662396357,9.101336754046326e-06,4.634723136957587e-09,886.8709081408964,21.661504147941866,0.01399576389515883
-72326939.56443517,196632496109.44757,0.28230028682726166,8.9699958803724e-06,4.763681375115824e-09,862.4908499443634,21.98396501105389,0.013864424919489674
-72326939.56443517,196632496109.44757,0.28230028682726166,8.9699958803724e-06,4.763681375115824e-09,862.4908499443634,21.98396501105389,0.013864424919489674
-72557415.72253041,192362185132.7832,0.296999055594173,9.099722796538026e-06,4.422007297056895e-09,826.4199065241272,22.874466043143205,0.013924338386988502
-70776724.79937685,207115806877.3858,0.30158316784452815,9.244534899995416e-06,4.3257795034274164e-09,855.738551244235,23.350973276064483,0.013391023866295634
-69312036.15516455,201269051889.67618,0.2925040964642323,9.331830239477522e-06,4.364927097079439e-09,814.5693145004122,24.068328420760416,0.013261490730211748
-71981221.92124225,203126599290.10852,0.2861909091142012,9.613429655922624e-06,4.175096553407926e-09,871.0009180887207,24.227495201020126,0.013782838193195007
-70188204.98982008,205892430110.4719,0.2917820831145102,9.051165259217705e-06,4.559270644256058e-09,889.7515490409093,22.89486721341465,0.013294610279945277
-70927644.79991782,200096545722.38864,0.2869074240726598,9.5979676209312e-06,4.359292394177502e-09,861.0600479895667,23.671936861257844,0.013128580423369625
-69165908.83450623,203965494256.2517,0.28694084627339345,9.171506935274917e-06,4.6394034127229136e-09,877.5829601077771,24.262439698013065,0.011952641513361225
-68083702.12508631,196165252467.7814,0.3063171872597716,8.915956921003891e-06,4.129028301840027e-09,882.920376786733,22.582768231196706,0.010915332181045784
-65376272.530371666,190356989576.93552,0.29856709424890904,9.254654106489216e-06,4.328131816728191e-09,897.3073440923215,21.633249916942955,0.011537614871282886
-66641671.4800616,197547715616.42505,0.2924641507148773,9.211528342458144e-06,4.576955877100574e-09,929.8922300241458,21.80297930604462,0.01092837865803715
-65569051.22885995,205075738381.12073,0.3015934594754217,8.878128492264155e-06,4.619003907188408e-09,919.8273327782262,22.306593737992944,0.01067426860383066
-67711777.75686233,201111801599.61615,0.3038215069353438,8.808507907704861e-06,4.904297792774339e-09,925.4969954036483,22.824188924282225,0.010459346108062812
-69271079.57017545,193756470378.46982,0.2866967630255979,8.621177513293501e-06,4.906499163647343e-09,920.143367052684,23.98834221864872,0.010573701296812548
-69437805.29550712,191650907026.69186,0.28717552666899426,8.620489702769772e-06,5.1302756394676925e-09,963.041243811785,23.034664472180737,0.01004739872554502
-69342993.29105037,202443378336.01157,0.27143416675573667,8.7551070707314e-06,5.223169647897431e-09,1013.8480104844914,24.96002258834976,0.010735958194629367
-69673055.309156,199819782651.21216,0.2748510633393121,8.734345054391784e-06,5.071339451721898e-09,1049.767526175412,24.964139987065245,0.01052578909425875
-69652834.9095058,200959551693.98477,0.2769054977663617,8.910582132962433e-06,5.09841313483188e-09,998.2677550159109,25.090135421802316,0.01064565545573607
-66531083.590664275,196401862700.8346,0.2847028202923245,8.718835173665228e-06,5.106743906571527e-09,1018.8443349315146,24.484012087828667,0.01077352982587848
-65943215.07416836,197826567555.22757,0.2843052907269109,8.558388368148706e-06,5.187904278690723e-09,999.612583165788,23.525798867231686,0.01177713507468908
-64587262.6101768,200460633661.4871,0.2972202663476846,8.879357584428585e-06,4.926931682008855e-09,995.468731659457,23.133434812821672,0.011967159992794567
-61335827.38955526,201686297519.42563,0.3028992704879938,8.593859571335112e-06,5.086126336527044e-09,984.744140861276,22.473722239357862,0.011473207795120958
-68077961.63030362,196642111740.45343,0.31023949105807225,8.447831912478112e-06,5.289000960632097e-09,1003.340718778301,23.68672632712847,0.01229879327003939
-70443555.28262903,197629026261.21628,0.2982900991908887,8.411669306167792e-06,5.054352682794314e-09,952.364385682341,22.889811108506905,0.01225634301920818
-71783219.32848844,188954353571.86432,0.3039479715694849,8.425819535122277e-06,5.308548906364075e-09,957.9236693774241,22.25641079202885,0.01273621252898181
-71529855.85559747,191364858189.1399,0.29887316961060295,8.426154265558556e-06,5.12004372492381e-09,994.2353054131775,22.723612717675984,0.012344425704416247
-72682735.41993345,199773014954.21335,0.3044013343518686,8.573308418320257e-06,5.350777365512369e-09,1009.1054135165907,23.14273525447513,0.01255307772071225
-67525476.13177687,196086611083.7487,0.30191897216430486,8.539016509248156e-06,5.284651673255567e-09,1009.8620718540046,23.190634948651116,0.012488228457004558
-66598770.85334458,191944621058.4128,0.30011447174051953,8.213644726753417e-06,5.11128081859143e-09,1015.820470411493,22.242574967531635,0.012297391010469436
-66074828.278078325,196773451222.07874,0.30263095112279664,8.163363914505011e-06,5.07254031807695e-09,1007.2577177636325,22.738067777833315,0.012307108036021202
-66696569.391931444,203069575827.2371,0.30663069452867586,8.4766070242925e-06,5.055577908609108e-09,979.4268936387352,22.809527658602878,0.012027581858001526
-68118833.76868348,205668773308.76553,0.3013844232397768,8.133647889230714e-06,5.397695125300719e-09,1015.4899964669817,23.458251424081226,0.012285557897656962
-70228588.98470023,191012686997.51733,0.3053983040728329,8.454367063205088e-06,5.297917314957603e-09,970.3842972735674,23.347342093567026,0.01176003771689285
-63882503.44365178,185116634449.19446,0.30703496361511146,8.600601314756974e-06,5.2187320579238634e-09,911.8351144598768,23.77869336626803,0.012057400373629061
-63487403.89293001,180262289256.8257,0.29489642767543744,8.543804559328971e-06,4.909676502127199e-09,889.1290497041435,24.263655177505896,0.011751922329928822
-63374179.605084695,182506429073.88235,0.3178805616634077,8.290778908548205e-06,5.0560974501889954e-09,912.5840625912734,24.420448851811308,0.01134834138817875
-63950586.643619426,194235199503.4788,0.31682079282804665,8.283927051569933e-06,5.073289487221486e-09,924.5750402770643,25.124975962387712,0.01131121435732899
-69940255.0740063,200225915993.10205,0.3446415832769184,8.54394226778513e-06,4.978416442943758e-09,951.7392899726708,25.303258966942963,0.012063466170705337
-72639658.4042341,194948357903.31845,0.3411688177231212,8.534486548565746e-06,4.8915193778263325e-09,918.5377036364711,25.20873431597066,0.012234593199463035
-69447673.93800183,187290028576.8335,0.35334488456794244,8.445958152693373e-06,4.65379808680738e-09,942.1684648564462,24.970251999786676,0.012377285228040205
-74936555.83727513,190057572125.9652,0.3577253617277385,8.327300777269656e-06,4.7976646919327854e-09,901.8123569919027,24.68325940037673,0.012336335273708362
-77715290.351444,199023445111.65717,0.35434645262000947,8.269808023726889e-06,4.859874069030628e-09,950.1463736895133,25.43116845056529,0.01185873279430768
-79284805.03408408,195812060239.53406,0.33645338095692984,8.633040923644482e-06,4.790665810180118e-09,962.8297514744462,25.076846013740507,0.012366785971106872
-75799264.60479741,196883302181.62936,0.3175355498353741,8.60117766972366e-06,4.7800024880257785e-09,950.3520042118685,24.588852478421583,0.011612892106389112
-74846831.1821839,203923555471.5946,0.31514680872209705,8.70333213895471e-06,4.771847657470771e-09,944.2205759674971,23.366645183361243,0.012485077215981097
-75905400.54386048,202503082677.17276,0.3163630675799638,8.390881886534257e-06,5.018144695274159e-09,975.6608154963797,23.077735547443854,0.012531547769312583
-75846179.10234885,197754113283.48672,0.3183039745437396,8.234548493398787e-06,5.130694913896739e-09,995.2205387058893,22.030079177756882,0.012181486526821769
-74104626.26398957,181197391985.7582,0.3139962731443645,8.167055813021092e-06,4.925085368678891e-09,969.7053462499961,21.828000688898786,0.012422129228704278
-73008674.01930061,183231381819.43317,0.31037328986043455,8.566765106031234e-06,5.044151732630956e-09,918.4890657645345,21.825950323673563,0.01139138455958957
-70975701.06733938,195128038348.9599,0.31304541662265606,8.25112506796318e-06,4.98305168122873e-09,904.1694836372701,21.553968891471573,0.01103103604119911
-68572033.08838847,199740999637.78455,0.3002676384509185,8.341118859155232e-06,5.250914252689048e-09,909.9302617822929,21.109815002063037,0.01089963812080785
-66353665.879164904,192384597461.48996,0.3017761240759992,8.148873447888576e-06,5.282392873617288e-09,914.2406318757256,21.294659348004174,0.011139467595468425
-68327362.8971821,182140728922.1511,0.30702450621852156,8.489348071714332e-06,5.0178099491208225e-09,879.4994255014304,20.24997129427662,0.011305960733325638
-64045245.21313249,187279542715.86923,0.28766605768197845,8.744944219160021e-06,4.7710481316897845e-09,920.2475509125462,19.67589603237146,0.010854265231195667
-61298157.209862344,188440686844.75217,0.30021415758172404,8.511970010240214e-06,4.900779542519013e-09,909.4325837961738,21.38419482369322,0.011623319325580344
-62669716.80409959,190350491669.9259,0.3046606483723642,8.624421405074077e-06,4.868697848206181e-09,873.4784960804675,22.129397093806688,0.01143490309112916
-60829111.02260753,194624032391.5342,0.292492150074157,8.61066771512831e-06,5.0326601149743955e-09,979.6439124736577,21.67769127296159,0.011768779435220953
-61804572.16624225,189558282898.282,0.29612828311840794,8.390927099428444e-06,5.214663296234488e-09,959.3140698200931,22.96794524090945,0.012019697527648594
-63716181.63722372,190568187905.35434,0.30151971671642436,8.551273727939637e-06,5.097197279605932e-09,982.4251566583062,23.476661838681217,0.011756535176374854
-64477563.23919497,196083531599.96524,0.2899829750162561,8.423981687610634e-06,5.203714996183926e-09,1015.9471484823991,23.033570841785465,0.01257745747363187
-66455374.34597878,194696008714.87305,0.28368534783403426,8.598272304343634e-06,5.057050039096759e-09,1037.004509105674,23.084933589907262,0.013514655354717433
-69640668.6968619,194304510685.80316,0.2682717931999774,8.825445565955902e-06,5.102604525678523e-09,1000.5951888784882,22.672514960114285,0.013069307892718316
-71581217.8512453,193741087337.0168,0.27037034626711887,8.864483648482995e-06,4.914054535885724e-09,990.6982404222871,22.55327294899724,0.013093445910582546
-75326765.46886353,192067323664.60138,0.28389413323543244,8.939669167040876e-06,4.877221120347131e-09,1025.574569289724,22.559650304281178,0.013407496511058575
-75442119.64102794,198444604352.27307,0.28255107991497463,8.596296895759507e-06,5.050950182519906e-09,1004.9459816930798,22.57669701099526,0.013357755558039726
-71513842.63702254,190402465519.27185,0.2663357811452868,9.280766018624724e-06,4.633936639202342e-09,1017.9456072713716,21.5851068863347,0.012540750844676865
-73481556.72456339,188791272596.13757,0.2550270460718012,9.010043674763676e-06,4.8469143274239096e-09,1004.2803684161198,20.723665043680775,0.012266406177262752
-72294064.5660128,183132660901.86945,0.2578276232442988,9.214875904758389e-06,4.849885294700504e-09,952.7164940818043,20.832014711595562,0.012978254264307156
-67790735.14840922,180019515180.91852,0.2567277100851503,8.969553075631556e-06,4.781529356322272e-09,941.2744467023999,19.085389923801987,0.012960000796995608
-64058157.34829,171532764038.68774,0.2574945384414419,9.010041736226273e-06,4.465538903724796e-09,925.5654422100905,19.507037956768535,0.012784554164089574
-63944848.58872662,171488202894.2199,0.2575736683819468,8.798583200249721e-06,4.821528663587994e-09,873.0038617766926,19.00755209488643,0.013734529075292854
-68384930.62803626,173831583404.86163,0.2762053378328748,8.640361247125712e-06,4.73534358604117e-09,855.1823827208291,19.77489846970027,0.01381576368168941
-71855297.00655754,184465901417.52908,0.27676625286095063,8.912682556307934e-06,4.7989200888523274e-09,834.9471263169082,19.57641055495872,0.013814889839499772
-74031208.65526724,189670017497.45508,0.2808969012126386,8.71213373557649e-06,4.813534042189111e-09,846.7218399192928,19.41891715406394,0.013529387718428425
-72578980.53583892,203614016920.31696,0.2916828613964655,8.983213708237625e-06,4.674928387308199e-09,844.0181780661053,20.354253941808754,0.012777704054362732
-72177854.69868425,192042608973.1399,0.2915202580877103,9.066639513902284e-06,4.604560486300116e-09,879.8593670923906,21.05847299181546,0.013426179195772377
-70725182.18435946,190671588587.6042,0.29539865156546974,8.739224903107431e-06,4.616550753042465e-09,884.6058640153583,20.701794451320517,0.013563954373408429
-71640798.04099025,189938380863.99033,0.28643691081555445,8.4703459051962e-06,4.840316129931629e-09,839.8587583844248,21.894310600506078,0.013200545660050028
-69145564.6275051,195139021242.55392,0.2935207628518225,8.800744008031796e-06,4.7094549228717735e-09,874.146742155164,21.902161749334034,0.01264183690152689
-70193566.19219173,199611256951.32718,0.29679850672621877,9.064029995772733e-06,4.40689952490821e-09,890.3563882072352,21.882076213089082,0.012791503967560392
-67470625.96462731,191711158650.033,0.3005098509952863,9.096355525097286e-06,4.329358202022901e-09,881.5655268768822,21.58986316778559,0.01234341976860451
-67726745.0766113,184798510700.29773,0.29976803014449516,8.941682583887871e-06,4.5741367566667315e-09,882.3665300314169,21.91760786041089,0.012201448988468056
-68557430.96320963,189901261063.40634,0.29866518137172027,8.993125846097032e-06,4.5367252316642816e-09,869.7124872386495,21.615869946417998,0.012307819233996145
-66829339.982960865,178806378209.1915,0.28714524730614166,9.05669165269122e-06,4.6832800631306845e-09,918.4608830142452,23.297319477305365,0.012023400068611436
-62811032.9193922,172628876804.7872,0.30760285284051103,8.587934576796851e-06,4.639826713584322e-09,935.9552744178379,22.43266704186993,0.011471808063313787
-63102449.782511845,180164888145.652,0.3161797955278854,8.308624924254775e-06,4.748406816843009e-09,946.4466466184589,22.06137656106836,0.012008960609991497
-61755576.91286613,187240222426.3698,0.3151926150041388,8.71254428983949e-06,4.7386172432893425e-09,947.4378377730378,22.08524224932607,0.011899481027242271
-60383138.18421668,186318082590.98767,0.29905565022527797,8.361308778489053e-06,4.7932302978933845e-09,933.9747162350518,21.949460497916288,0.011944497238097509
-59399310.34048433,190355772278.4831,0.29052010965247266,8.379148331504949e-06,5.128650304031887e-09,934.7210921166952,22.240686696202175,0.012561117084709266
-63038116.03855319,197004247967.3888,0.2993760124878124,8.371842277213953e-06,5.005625328349323e-09,953.2256471481526,22.19316052390731,0.012413486994753031
-63836075.51737327,201512196577.10046,0.29712663029608116,8.724597813892197e-06,4.920030831316439e-09,946.3836243899365,23.57212814260158,0.012594999549026877
-69344367.7067841,205635163609.4319,0.30141428831256556,8.72561739700719e-06,4.893629715258523e-09,957.1980174897984,23.825357172412698,0.012592956876957427
-69741110.67635414,195215950492.35748,0.29584498903849005,9.199454989102661e-06,4.659449047466686e-09,947.3528478826012,22.936529872582256,0.01271051211902769
-68871149.56621297,198382285514.58765,0.29366563115356037,9.077918756882854e-06,4.716504888954748e-09,913.6453179932438,23.54591907247137,0.01296371746147571
-68930491.25579987,200880235795.4729,0.29787105693012067,9.189213213407245e-06,4.589603606371511e-09,979.7364619729706,23.84257188926947,0.014007956524369536
-71334955.25112364,205295007234.87683,0.2849977224598405,9.053530002484479e-06,4.428525216978911e-09,1076.1936947457248,23.996977117103267,0.014291991953045207
-66198370.5426522,205056500590.7198,0.2970579789371005,9.134370562232249e-06,4.301170901750942e-09,1016.7860823299086,24.348328555882407,0.014081918889024908
-65719198.019496806,208697177421.01743,0.2832886371427631,9.667593053363568e-06,4.082921959445042e-09,976.4680784547745,25.051584525945422,0.014647231835325687
-67819084.8743922,204324035180.45047,0.2759378582308756,9.674227019423867e-06,4.203130853670963e-09,1027.049027981065,26.236742310313176,0.014970853985809045
-68881786.53576289,213245822114.0475,0.2845013875598966,9.92886158638858e-06,4.010747255609278e-09,1016.7760099793298,25.440810372803245,0.01577867532693298
-68587777.90199918,202699815418.25485,0.2825672732958162,9.582574953260619e-06,3.981325448067266e-09,984.2713088536487,24.999241942574486,0.015482284663899903
-65966953.031895205,214283533816.84247,0.2871622285879174,9.667577671799216e-06,4.195165725313249e-09,957.5182830997697,26.36287336615848,0.015141262435236589
-68508715.93831864,220045099562.17728,0.287318286675688,9.508555648083645e-06,4.185700809731431e-09,990.6052751026848,25.98662041229575,0.014808113768613223
-70108639.80385159,208044864033.04654,0.30436203679125456,9.440761539638171e-06,4.162248866040874e-09,1002.8886311576235,25.807771863370558,0.014389010306285614
-70280408.86599037,207774616862.05914,0.2831169660865311,9.790734552012145e-06,4.173760213793376e-09,988.5815507220537,25.99610243155869,0.01555830253005894
-73172109.36745216,216419210968.8237,0.2948038382156234,9.547444580182864e-06,3.964055586809558e-09,1008.063343462734,25.77867183794474,0.015415289772151673
-71343788.14455885,208864810226.30103,0.3040532852526481,9.356952972556981e-06,4.111985919920349e-09,959.6763703999237,25.234708739180512,0.015197325946169984
-70262616.9075806,212065180555.36057,0.3237716467662326,9.086295301009957e-06,4.172237442594877e-09,928.6516323962924,25.169805345270678,0.014196133512340914
-70054633.64519277,204449342712.75735,0.3209342950317054,9.30409127758202e-06,4.2259609693232675e-09,905.8300971970491,26.00802717459682,0.013469537709970858
-73037229.74811609,211892963448.93704,0.32681006224419923,9.191882141580957e-06,4.141592920386701e-09,852.4557374952466,25.833337606948156,0.013267569217989005
-71860218.78470248,208876223406.39932,0.33185880251455246,8.937673540918325e-06,3.93796862595307e-09,812.4155440491168,25.69967170335894,0.013740289780390517
-71843641.79805851,203692632748.6035,0.3526432587484438,9.29200301905648e-06,3.948009788956823e-09,803.6145030699907,24.848747596070464,0.013601179958225688
-70089085.97704378,204455056985.5191,0.352746472562104,8.990926956623508e-06,3.78951728918022e-09,852.2141055755563,24.542036981754226,0.014320182242465089
-70819900.68154247,191991605200.43228,0.35636867269259276,9.178635850904968e-06,3.969335544356324e-09,884.0044642855659,24.504366418383984,0.014551535888984467
-68862487.81172603,193368937826.28992,0.36063958197427337,9.085828564101986e-06,4.003695574517896e-09,876.0764468171205,23.92132792272586,0.013896104154576839
-63607452.77797248,191257353347.73785,0.3653150998741206,8.928266250824758e-06,3.997492457611951e-09,812.742205132217,22.49434426844224,0.014060133292901351
-64205027.70746925,192141466497.148,0.3485306223663761,9.000771641970968e-06,4.122263874641822e-09,774.0762453115898,22.53265745352828,0.013992448466554263
-63666165.83680621,193070962400.42892,0.35316287133207697,8.739689175413788e-06,4.332883033579222e-09,803.7410979230251,22.06361735698997,0.013611132228912304
-65328313.4752343,196451229749.5049,0.34959244208914286,8.641448623564153e-06,4.472924637166426e-09,800.492886750461,22.18640917360272,0.01344613372218714
-65972038.93490786,205049286168.10297,0.34862717166250157,8.359976434359018e-06,4.638057866722721e-09,827.8313599285858,22.467186854004535,0.013858586212072125
-65105459.34588346,207206582690.48083,0.3397435173681068,8.311617783774079e-06,4.721080152654225e-09,816.4290022110256,22.1513272917675,0.013241948207498331
-62395546.135238275,211761797035.26236,0.34914286067799016,8.31997131182395e-06,4.525427725551079e-09,808.1223190381829,24.240477341416717,0.012688288188668637
-68299284.75762874,196541136180.34128,0.3478048086228982,8.365215861828253e-06,4.507068999599532e-09,825.7186491371419,24.201938287516583,0.012808230756889442
-65814713.1520823,193129666084.47787,0.3323584864006635,8.785089897192858e-06,4.713865350981674e-09,860.5335690947306,24.972123134136798,0.012702129626531868
-65295105.282076634,194098017117.26212,0.32392965251324485,8.944243679065554e-06,4.456521531449636e-09,867.7831711304218,25.004077614217106,0.013370847522582014
-66816079.68034479,189282066537.77985,0.34059650383793993,8.632834462959048e-06,4.625005889739052e-09,902.5030247467398,24.178524817539785,0.012551288777940879
-69120146.70677096,187689412009.7524,0.3570230623379579,8.292263681536557e-06,4.728187584512902e-09,935.0015260708958,23.14987852891693,0.012968057116960552
-65341942.447439864,179898130761.27527,0.3454036991756461,8.406947217434331e-06,4.890154877846482e-09,937.2661897533618,22.40832633069699,0.013642520765953623
-68697257.57369296,185408973046.3809,0.3439606531132394,8.340930752890843e-06,4.6967059012186525e-09,925.0938169908728,23.086352307347557,0.012650052453145344
-70364939.95305423,189239950646.29456,0.3364405956270257,8.191095227797636e-06,4.75374657216581e-09,983.5257429608432,23.622734445832236,0.013157147784147536
