iteration1_keff,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_keff,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2
1.1311914,1011.0781,1094.1542,1057.6013,191.44606,953.6719,152.07632,29.894743,1.1043495,999.21436,1071.3602,1032.8909,155.56435,950.262,152.12155,29.89222
1.1242462,1016.46985,1103.0571,1068.2206,186.90434,955.36523,152.07137,29.895096,1.1042526,1001.4189,1075.3588,1037.5283,147.69861,950.8683,152.15585,29.892239
1.1270496,1010.3662,1092.6786,1056.2334,164.37527,953.46405,152.0927,29.891224,1.1043621,999.2829,1071.4242,1033.0542,135.20346,950.28326,152.20302,29.888498
1.1167736,1019.7057,1109.0304,1075.0787,182.6296,956.57745,152.085,29.894587,1.1042687,1002.48505,1077.2513,1039.9199,142.00687,951.17456,152.17531,29.891268
1.1216176,1015.9406,1102.5605,1067.3535,188.59976,955.2705,152.11714,29.896326,1.1041876,1000.8477,1074.1141,1036.2474,148.44438,950.69995,152.21152,29.89313
1.1294045,1012.7118,1097.1437,1060.9299,195.63095,954.235,152.0394,29.890087,1.1044751,999.4543,1071.7732,1033.2972,155.74144,950.3198,152.07547,29.887423
1.1226503,1014.0459,1099.0344,1063.4536,171.6721,954.6309,152.10097,29.894976,1.1042604,1000.3159,1073.2899,1035.2002,137.35669,950.5612,152.19559,29.891954
1.1155812,1022.3893,1113.4534,1080.2333,184.31436,957.46796,152.04883,29.893127,1.1043456,1002.81525,1077.9733,1040.5604,138.97752,951.2917,152.11089,29.88955
1.1251203,1013.9283,1099.3458,1063.9039,187.28152,954.71387,152.09491,29.889147,1.1043267,1000.62524,1073.6322,1035.7684,150.12198,950.6253,152.21204,29.886278
1.1173859,1018.53015,1106.9978,1072.6558,179.90227,956.1823,152.08145,29.894054,1.1043106,1001.64386,1075.7303,1038.0602,139.41095,950.93866,152.15588,29.890701
1.1259053,1011.0198,1093.9968,1057.4121,172.80525,953.65466,152.05466,29.889484,1.1044856,998.55804,1070.1794,1031.4164,138.4689,950.0916,152.11336,29.886688
1.1411356,1008.32043,1088.9773,1051.7761,166.62262,952.7707,152.0478,29.888674,1.1045095,998.87396,1070.7368,1032.2483,140.43965,950.1813,152.12538,29.886423
1.132861,1011.6216,1094.5613,1058.4901,168.16078,953.7849,152.07846,29.895115,1.1043155,1000.0791,1073.0115,1034.8059,139.09872,950.51196,152.15279,29.89281
1.1199378,1017.16113,1104.7131,1069.991,176.64523,955.7536,152.07,29.892765,1.1043761,1001.279,1075.123,1037.3336,138.4203,950.8381,152.1316,29.889582
1.1276588,1013.7379,1098.9622,1063.6726,184.96606,954.6635,152.08124,29.891556,1.104324,1001.55365,1075.4059,1037.9647,152.34033,950.8784,152.19379,29.889118
1.1272137,1030.2494,1128.3876,1097.3398,188.28354,960.5003,152.04312,29.887804,1.1044792,1006.0225,1084.1708,1048.1195,140.02097,952.2906,152.06564,29.883926
1.1241422,1021.47424,1111.7256,1078.5614,185.76031,957.1492,151.9757,29.88787,1.1045384,1003.4158,1079.2639,1041.9165,143.72531,951.45294,152.02676,29.885029
1.1177193,1018.26587,1105.99,1071.7516,177.65808,955.9324,151.9946,29.887707,1.1045073,1000.8292,1074.4635,1036.2102,134.51976,950.7205,152.05128,29.884472
1.1149743,1018.5684,1106.7415,1072.5039,174.47293,956.1414,152.08273,29.895674,1.1042684,1001.2791,1075.1046,1037.2405,133.79356,950.8421,152.1609,29.892193
1.1227413,1015.5941,1102.2139,1067.4851,165.03488,955.3406,152.04955,29.886332,1.1045188,1001.5495,1075.6897,1038.1765,132.66817,950.9152,152.13577,29.883307
1.1293968,1013.19525,1097.4026,1061.3229,180.13428,954.2204,152.06299,29.892426,1.1043473,999.2481,1071.4829,1032.87,142.02116,950.28174,152.12094,29.88953
1.1252295,1013.34973,1097.9672,1062.0923,180.50938,954.40326,152.06488,29.890358,1.104388,999.75885,1072.2646,1033.8988,143.48595,950.40015,152.15022,29.887432
