E_intercept,alpha_base,stress_mean,stress_sigma,feasible_mean_thr131,feasible_mean_thr120
215114215272.8521,7.4618310517145565e-06,132.4207000732422,8.310384710240116,0.0,0.0
215658271146.1386,7.4618310517145565e-06,132.8345489501953,8.323898610025244,0.0,0.0
216202327019.4251,7.4618310517145565e-06,133.2490692138672,8.337524187367357,0.0,0.0
216746382892.7116,7.4618310517145565e-06,133.66424560546875,8.351266019215513,0.0,0.0
217290438765.9981,7.4618310517145565e-06,134.0800323486328,8.365127767128959,0.0,0.0
217834494639.2846,7.4618310517145565e-06,134.4964599609375,8.379099361819767,0.0,0.0
218378550512.5711,7.4618310517145565e-06,134.9135284423828,8.393192703355485,0.0,0.0
218922606385.85757,7.4618310517145565e-06,135.33120727539062,8.407407791736116,0.0,0.0
219466662259.14407,7.4618310517145565e-06,135.74949645996094,8.421730896114486,0.0,0.0
220010718132.43057,7.4618310517145565e-06,136.16839599609375,8.436181239676637,0.0,0.0
220554774005.71707,7.4618310517145565e-06,136.587890625,8.450744176185584,0.0,0.0
221098829879.00357,7.4618310517145565e-06,137.00799560546875,8.46542611337001,0.0,0.0
221642885752.29007,7.4618310517145565e-06,137.42868041992188,8.480232543568778,0.0,0.0
222186941625.57657,7.4618310517145565e-06,137.84994506835938,8.495162551392081,0.0,0.0
222730997498.86307,7.4618310517145565e-06,138.2717742919922,8.51020423677237,0.0,0.0
223275053372.14957,7.4618310517145565e-06,138.69418334960938,8.525374992116063,0.0,0.0
223819109245.43607,7.4618310517145565e-06,139.1171417236328,8.5406702404741,0.0,0.0
224363165118.72256,7.4618310517145565e-06,139.54067993164062,8.556078081778933,0.0,0.0
224907220992.00906,7.4618310517145565e-06,139.96475219726562,8.571619569996226,0.0,0.0
225451276865.29556,7.4618310517145565e-06,140.3893585205078,8.587280974278807,0.0,0.0
225995332738.58206,7.4618310517145565e-06,140.8144989013672,8.603063210016488,0.0,0.0
226539388611.86856,7.4618310517145565e-06,141.24017333984375,8.618981838836062,0.0,0.0
227083444485.15506,7.4618310517145565e-06,141.66635131835938,8.635013975992244,0.0,0.0
227627500358.44156,7.4618310517145565e-06,142.0930633544922,8.65117701389145,0.0,0.0
228171556231.72806,7.4618310517145565e-06,142.52027893066406,8.667465460194814,0.0,0.0
228715612105.01456,7.4618310517145565e-06,142.94798278808594,8.68388297646158,0.0,0.0
229259667978.30106,7.4618310517145565e-06,143.37619018554688,8.700424985742691,0.0,0.0
229803723851.58755,7.4618310517145565e-06,143.80487060546875,8.717096064987203,0.0,0.0
230347779724.87405,7.4618310517145565e-06,144.23402404785156,8.733899875754364,0.0,0.0
230891835598.16055,7.4618310517145565e-06,144.6636505126953,8.750827264146057,0.0,0.0
231435891471.44705,7.4618310517145565e-06,145.09375,8.767890130229834,0.0,0.0
231979947344.73355,7.4618310517145565e-06,145.52430725097656,8.785081150887198,0.0,0.0
232524003218.02005,7.4618310517145565e-06,145.95529174804688,8.80239666455891,0.0,0.0
233068059091.30655,7.4618310517145565e-06,146.38673400878906,8.819854063651382,0.0,0.0
233612114964.59305,7.4618310517145565e-06,146.81858825683594,8.837434124978577,0.0,0.0
234156170837.87955,7.4618310517145565e-06,147.2509002685547,8.855148748608041,0.0,0.0
234700226711.16605,7.4618310517145565e-06,147.68360900878906,8.872997934539775,0.0,0.0
235244282584.45255,7.4618310517145565e-06,148.11676025390625,8.890979851994157,0.0,0.0
235788338457.73904,7.4618310517145565e-06,148.55027770996094,8.909097247140622,0.0,0.0
236332394331.02554,7.4618310517145565e-06,148.98419189453125,8.927342796860675,0.0,0.0
236876450204.31204,7.4618310517145565e-06,149.41851806640625,8.945726570442245,0.0,0.0
237420506077.59854,7.4618310517145565e-06,149.8532257080078,8.964251314054763,0.0,0.0
237964561950.88504,7.4618310517145565e-06,150.2882843017578,8.982903296851063,0.0,0.0
238508617824.17154,7.4618310517145565e-06,150.7237091064453,9.001695334288499,0.0,0.0
239052673697.45804,7.4618310517145565e-06,151.15951538085938,9.020628341756886,0.0,0.0
239596729570.74454,7.4618310517145565e-06,151.5956573486328,9.039692249968297,0.0,0.0
174854080649.65118,7.482768184014656e-06,104.00537872314453,7.574634199324668,1.0,1.0
175398136522.93768,7.482768184014656e-06,104.35920715332031,7.581188390374016,1.0,1.0
175942192396.22418,7.482768184014656e-06,104.71393585205078,7.587815354913366,1.0,1.0
176486248269.51068,7.482768184014656e-06,105.06968688964844,7.59451829680706,1.0,1.0
177030304142.79718,7.482768184014656e-06,105.42632293701172,7.601304539173587,1.0,1.0
177574360016.08368,7.482768184014656e-06,105.78392028808594,7.608164470419929,1.0,1.0
178118415889.37018,7.482768184014656e-06,106.14248657226562,7.615094886681746,1.0,1.0
178662471762.65668,7.482768184014656e-06,106.5019760131836,7.622109061111302,1.0,1.0
179206527635.94318,7.482768184014656e-06,106.86239624023438,7.629201043674824,1.0,1.0
179750583509.22968,7.482768184014656e-06,107.22379302978516,7.636370376677406,1.0,1.0
180294639382.51617,7.482768184014656e-06,107.58609008789062,7.6436225524579156,1.0,1.0
180838695255.80267,7.482768184014656e-06,107.9493408203125,7.650955740236731,1.0,1.0
181382751129.08917,7.482768184014656e-06,108.31352233886719,7.658362159200456,1.0,1.0
181926807002.37567,7.482768184014656e-06,108.67863464355469,7.665854167111543,1.0,1.0
182470862875.66217,7.482768184014656e-06,109.04463195800781,7.673429017800558,1.0,1.0
183014918748.94867,7.482768184014656e-06,109.41160583496094,7.681087168962407,1.0,1.0
183558974622.23517,7.482768184014656e-06,109.77947235107422,7.688824959037844,1.0,1.0
184103030495.52167,7.482768184014656e-06,110.14826202392578,7.696638726467625,1.0,1.0
184647086368.80817,7.482768184014656e-06,110.5179672241211,7.704545863658164,1.0,1.0
185191142242.09467,7.482768184014656e-06,110.88861083984375,7.712535385931726,1.0,1.0
185735198115.38116,7.482768184014656e-06,111.2601089477539,7.720608208678121,1.0,1.0
186279253988.66766,7.482768184014656e-06,111.6325912475586,7.728770739626031,1.0,1.0
186823309861.95416,7.482768184014656e-06,112.00592041015625,7.737010163318094,1.0,1.0
187367365735.24066,7.482768184014656e-06,112.38017272949219,7.745342956770916,1.0,1.0
187911421608.52716,7.482768184014656e-06,112.75533294677734,7.753758135306761,1.0,1.0
188455477481.81366,7.482768184014656e-06,113.1313705444336,7.7622666836033645,1.0,1.0
188999533355.10016,7.482768184014656e-06,113.50831604003906,7.770859447762613,1.0,1.0
189543589228.38666,7.482768184014656e-06,113.8861312866211,7.779535512394696,1.0,1.0
190087645101.67316,7.482768184014656e-06,114.26483917236328,7.788305862177349,1.0,1.0
190631700974.95966,7.482768184014656e-06,114.6444320678711,7.797165004771704,1.0,1.0
191175756848.24615,7.482768184014656e-06,115.02493286132812,7.806116601737006,1.0,1.0
191719812721.53265,7.482768184014656e-06,115.40628051757812,7.815154245344577,1.0,1.0
192263868594.81915,7.482768184014656e-06,115.78848266601562,7.82428800488234,1.0,1.0
192807924468.10565,7.482768184014656e-06,116.17157745361328,7.833505064892938,1.0,1.0
193351980341.39215,7.482768184014656e-06,116.5555191040039,7.842822817782785,1.0,1.0
193896036214.67865,7.482768184014656e-06,116.94033813476562,7.852231194263957,1.0,1.0
194440092087.96515,7.482768184014656e-06,117.32600402832031,7.861732940505887,1.0,1.0
194984147961.25165,7.482768184014656e-06,117.71253967285156,7.871321648779897,1.0,1.0
195528203834.53815,7.482768184014656e-06,118.09991455078125,7.881008303763723,1.0,1.0
196072259707.82465,7.482768184014656e-06,118.48812103271484,7.890788328508307,1.0,1.0
196616315581.11115,7.482768184014656e-06,118.87720489501953,7.900667215352519,1.0,1.0
197160371454.39764,7.482768184014656e-06,119.26705932617188,7.910639471957489,1.0,1.0
197704427327.68414,7.482768184014656e-06,119.65780639648438,7.920706929102841,1.0,1.0
198248483200.97064,7.482768184014656e-06,120.04936218261719,7.930876909907066,1.0,0.0
198792539074.25714,7.482768184014656e-06,120.44173431396484,7.941143006641483,1.0,0.0
199336594947.54364,7.482768184014656e-06,120.8349380493164,7.951501557746848,1.0,0.0
199880650820.83014,7.482768184014656e-06,121.22893524169922,7.961963547900897,1.0,0.0
200424706694.11664,7.482768184014656e-06,121.62376403808594,7.972525315544384,1.0,0.0
200968762567.40314,7.482768184014656e-06,122.01939392089844,7.983186860677309,1.0,0.0
201512818440.68964,7.482768184014656e-06,122.41581726074219,7.993944521740428,1.0,0.0
202056874313.97614,7.482768184014656e-06,122.81304168701172,8.004803791072607,1.0,0.0
202600930187.26263,7.482768184014656e-06,123.21107482910156,8.015764668673848,1.0,0.0
203144986060.54913,7.482768184014656e-06,123.60985565185547,8.026831731493207,1.0,0.0
203689041933.83563,7.482768184014656e-06,124.00944519042969,8.037996741022381,1.0,0.0
204233097807.12213,7.482768184014656e-06,124.4097900390625,8.049260612651182,1.0,0.0
204777153680.40863,7.482768184014656e-06,124.81092834472656,8.060632500277723,1.0,0.0
205321209553.69513,7.482768184014656e-06,125.21280670166016,8.072110573122384,1.0,0.0
205865265426.98163,7.482768184014656e-06,125.61546325683594,8.083691169625915,1.0,0.0
206409321300.26813,7.482768184014656e-06,126.01888275146484,8.09537978212719,1.0,0.0
206953377173.55463,7.482768184014656e-06,126.42304992675781,8.107166341338278,1.0,0.0
207497433046.84113,7.482768184014656e-06,126.82794952392578,8.11906274732673,1.0,0.0
208041488920.12762,7.482768184014656e-06,127.23359680175781,8.131070830872167,1.0,0.0
208585544793.41412,7.482768184014656e-06,127.63996887207031,8.143185099635723,1.0,0.0
209129600666.70062,7.482768184014656e-06,128.04708862304688,8.15540097666834,1.0,0.0
209673656539.98712,7.482768184014656e-06,128.45489501953125,8.167725785088509,1.0,0.0
210217712413.27362,7.482768184014656e-06,128.8634796142578,8.180164101845287,1.0,0.0
210761768286.56012,7.482768184014656e-06,129.27273559570312,8.192711349989617,1.0,0.0
211305824159.84662,7.482768184014656e-06,129.6826934814453,8.205366614131687,1.0,0.0
211849880033.13312,7.482768184014656e-06,130.09335327148438,8.218130809661309,1.0,0.0
212393935906.41962,7.482768184014656e-06,130.50473022460938,8.23100759813773,1.0,0.0
212937991779.70612,7.482768184014656e-06,130.91676330566406,8.243996064171135,1.0,0.0
213482047652.9926,7.482768184014656e-06,131.32952880859375,8.257098953930962,0.0,0.0
214026103526.2791,7.482768184014656e-06,131.74293518066406,8.270314436637586,0.0,0.0
214570159399.5656,7.482768184014656e-06,132.1570281982422,8.283640681511384,0.0,0.0
215114215272.8521,7.482768184014656e-06,132.57174682617188,8.29707951933198,0.0,0.0
215658271146.1386,7.482768184014656e-06,132.98716735839844,8.310638273217863,0.0,0.0
216202327019.4251,7.482768184014656e-06,133.40321350097656,8.324305043101488,0.0,0.0
216746382892.7116,7.482768184014656e-06,133.81991577148438,8.338086236711533,0.0,0.0
217290438765.9981,7.482768184014656e-06,134.23727416992188,8.351997415674791,0.0,0.0
217834494639.2846,7.482768184014656e-06,134.65524291992188,8.366013864466357,0.0,0.0
218378550512.5711,7.482768184014656e-06,135.07383728027344,8.380142906204718,0.0,0.0
218922606385.85757,7.482768184014656e-06,135.49307250976562,8.39439918712686,0.0,0.0
219466662259.14407,7.482768184014656e-06,135.91290283203125,8.408765314826365,0.0,0.0
220010718132.43057,7.482768184014656e-06,136.33335876464844,8.42325959709946,0.0,0.0
220554774005.71707,7.482768184014656e-06,136.75440979003906,8.437864641539731,0.0,0.0
221098829879.00357,7.482768184014656e-06,137.17605590820312,8.452594178994346,0.0,0.0
221642885752.29007,7.482768184014656e-06,137.59828186035156,8.467443632514248,0.0,0.0
222186941625.57657,7.482768184014656e-06,138.02108764648438,8.482411171319818,0.0,0.0
222730997498.86307,7.482768184014656e-06,138.44447326660156,8.497506864698979,0.0,0.0
223275053372.14957,7.482768184014656e-06,138.86842346191406,8.512714235635125,0.0,0.0
223819109245.43607,7.482768184014656e-06,139.29295349121094,8.52804976114486,0.0,0.0
224363165118.72256,7.482768184014656e-06,139.718017578125,8.543509779668941,0.0,0.0
224907220992.00906,7.482768184014656e-06,140.1436309814453,8.559092460427745,0.0,0.0
225451276865.29556,7.482768184014656e-06,140.5697784423828,8.574799634200895,0.0,0.0
225995332738.58206,7.482768184014656e-06,140.99649047851562,8.59062489325971,0.0,0.0
226539388611.86856,7.482768184014656e-06,141.42369079589844,8.606575560722682,0.0,0.0
227083444485.15506,7.482768184014656e-06,141.85142517089844,8.622661705877734,0.0,0.0
227627500358.44156,7.482768184014656e-06,142.2796630859375,8.638866851708263,0.0,0.0
228171556231.72806,7.482768184014656e-06,142.7084197998047,8.655204729061442,0.0,0.0
228715612105.01456,7.482768184014656e-06,143.13766479492188,8.671667099428964,0.0,0.0
229259667978.30106,7.482768184014656e-06,143.5674285888672,8.68825304742102,0.0,0.0
229803723851.58755,7.482768184014656e-06,143.99765014648438,8.70497081154591,0.0,0.0
230347779724.87405,7.482768184014656e-06,144.4283447265625,8.72181398407496,0.0,0.0
230891835598.16055,7.482768184014656e-06,144.85951232910156,8.73879171890628,0.0,0.0
231435891471.44705,7.482768184014656e-06,145.29115295410156,8.755894862141753,0.0,0.0
231979947344.73355,7.482768184014656e-06,145.72323608398438,8.773130736899876,0.0,0.0
232524003218.02005,7.482768184014656e-06,146.15576171875,8.790493850841779,0.0,0.0
233068059091.30655,7.482768184014656e-06,146.5887451171875,8.807996104035007,0.0,0.0
233612114964.59305,7.482768184014656e-06,147.0221405029297,8.825622850242581,0.0,0.0
234156170837.87955,7.482768184014656e-06,147.4559783935547,8.843385074142237,0.0,0.0
234700226711.16605,7.482768184014656e-06,147.8902130126953,8.861277283395104,0.0,0.0
235244282584.45255,7.482768184014656e-06,148.3248748779297,8.879305885729867,0.0,0.0
235788338457.73904,7.482768184014656e-06,148.75991821289062,8.897464473417841,0.0,0.0
236332394331.02554,7.482768184014656e-06,149.1953582763672,8.915764946526577,0.0,0.0
236876450204.31204,7.482768184014656e-06,149.63121032714844,8.934190828039469,0.0,0.0
237420506077.59854,7.482768184014656e-06,150.0674285888672,8.952754933413877,0.0,0.0
237964561950.88504,7.482768184014656e-06,150.50401306152344,8.971460924209046,0.0,0.0
238508617824.17154,7.482768184014656e-06,150.94097900390625,8.990301477306485,0.0,0.0
239052673697.45804,7.482768184014656e-06,151.3782958984375,9.009275677316383,0.0,0.0
239596729570.74454,7.482768184014656e-06,151.81593322753906,9.028387185797985,0.0,0.0
174854080649.65118,7.503705316314756e-06,104.04920196533203,7.55855400420339,1.0,1.0
175398136522.93768,7.503705316314756e-06,104.40431213378906,7.565142064675757,1.0,1.0
175942192396.22418,7.503705316314756e-06,104.76042938232422,7.571807017892279,1.0,1.0
176486248269.51068,7.503705316314756e-06,105.11746978759766,7.578552067717295,1.0,1.0
177030304142.79718,7.503705316314756e-06,105.47547912597656,7.5853662294730695,1.0,1.0
177574360016.08368,7.503705316314756e-06,105.8344497680664,7.592258199362808,1.0,1.0
178118415889.37018,7.503705316314756e-06,106.19435119628906,7.599233012030476,1.0,1.0
178662471762.65668,7.503705316314756e-06,106.5551986694336,7.606281971272864,1.0,1.0
179206527635.94318,7.503705316314756e-06,106.9169692993164,7.613415146377897,1.0,1.0
179750583509.22968,7.503705316314756e-06,107.27974700927734,7.620620179583122,1.0,1.0
180294639382.51617,7.503705316314756e-06,107.64339447021484,7.627906682481559,1.0,1.0
180838695255.80267,7.503705316314756e-06,108.00802612304688,7.635276943547734,1.0,1.0
181382751129.08917,7.503705316314756e-06,108.37358093261719,7.642723181968253,1.0,1.0
181926807002.37567,7.503705316314756e-06,108.74004364013672,7.650251347776889,1.0,1.0
182470862875.66217,7.503705316314756e-06,109.10747528076172,7.657862814058358,1.0,1.0
183014918748.94867,7.503705316314756e-06,109.475830078125,7.665554834643228,1.0,1.0
183558974622.23517,7.503705316314756e-06,109.84510040283203,7.67332603644678,1.0,1.0
184103030495.52167,7.503705316314756e-06,110.21528625488281,7.681185115672223,1.0,1.0
184647086368.80817,7.503705316314756e-06,110.58641052246094,7.6891316146246504,1.0,1.0
185191142242.09467,7.503705316314756e-06,110.95843505859375,7.697155921711044,1.0,1.0
185735198115.38116,7.503705316314756e-06,111.33139038085938,7.705270852388762,1.0,1.0
186279253988.66766,7.503705316314756e-06,111.70524597167969,7.713464506590258,1.0,1.0
186823309861.95416,7.503705316314756e-06,112.08003997802734,7.721746953603454,1.0,1.0
187367365735.24066,7.503705316314756e-06,112.45567321777344,7.730119108818165,1.0,1.0
187911421608.52716,7.503705316314756e-06,112.83226776123047,7.738569072166842,1.0,1.0
188455477481.81366,7.503705316314756e-06,113.20977783203125,7.747110574496655,1.0,1.0
188999533355.10016,7.503705316314756e-06,113.58811950683594,7.755745446587226,1.0,1.0
189543589228.38666,7.503705316314756e-06,113.96739196777344,7.764466365320065,1.0,1.0
190087645101.67316,7.503705316314756e-06,114.3475341796875,7.773270584525739,1.0,1.0
190631700974.95966,7.503705316314756e-06,114.72857666015625,7.78216725810236,1.0,1.0
191175756848.24615,7.503705316314756e-06,115.11050415039062,7.791156386049928,1.0,1.0
191719812721.53265,7.503705316314756e-06,115.4933090209961,7.800234306809198,1.0,1.0
192263868594.81915,7.503705316314756e-06,115.87699890136719,7.809399189600549,1.0,1.0
192807924468.10565,7.503705316314756e-06,116.26154327392578,7.818664765271148,1.0,1.0
193351980341.39215,7.503705316314756e-06,116.6469497680664,7.828016387584015,1.0,1.0
193896036214.67865,7.503705316314756e-06,117.03324890136719,7.837461379657642,1.0,1.0
194440092087.96515,7.503705316314756e-06,117.42037200927734,7.846996995322592,1.0,1.0
194984147961.25165,7.503705316314756e-06,117.80838012695312,7.8566342192566045,1.0,1.0
195528203834.53815,7.503705316314756e-06,118.19721984863281,7.86636115139213,1.0,1.0
196072259707.82465,7.503705316314756e-06,118.58692169189453,7.876182368678226,1.0,1.0
196616315581.11115,7.503705316314756e-06,118.97747802734375,7.886098786504703,1.0,1.0
197160371454.39764,7.503705316314756e-06,119.36884307861328,7.896108574091939,1.0,1.0
197704427327.68414,7.503705316314756e-06,119.76104736328125,7.906222716117671,1.0,1.0
198248483200.97064,7.503705316314756e-06,120.15409851074219,7.916427481734727,1.0,0.0
198792539074.25714,7.503705316314756e-06,120.54796600341797,7.92673110945141,1.0,0.0
199336594947.54364,7.503705316314756e-06,120.9426498413086,7.937135430047343,1.0,0.0
199880650820.83014,7.503705316314756e-06,121.3381576538086,7.947634951183658,1.0,0.0
200424706694.11664,7.503705316314756e-06,121.73448181152344,7.9582360805890335,1.0,0.0
200968762567.40314,7.503705316314756e-06,122.13160705566406,7.968933325924602,1.0,0.0
201512818440.68964,7.503705316314756e-06,122.52954864501953,7.979735841088477,1.0,0.0
202056874313.97614,7.503705316314756e-06,122.92829132080078,7.990633556792734,1.0,0.0
202600930187.26263,7.503705316314756e-06,123.32780456542969,8.001636542325297,1.0,0.0
203144986060.54913,7.503705316314756e-06,123.72811889648438,8.012742966906544,1.0,0.0
203689041933.83563,7.503705316314756e-06,124.12921142578125,8.023945507417984,1.0,0.0
204233097807.12213,7.503705316314756e-06,124.53106689453125,8.035257894706788,1.0,0.0
204777153680.40863,7.503705316314756e-06,124.9337387084961,8.046668228705407,1.0,0.0
205321209553.69513,7.503705316314756e-06,125.33714294433594,8.058185663311955,1.0,0.0
205865265426.98163,7.503705316314756e-06,125.7413330078125,8.069808367746809,1.0,0.0
206409321300.26813,7.503705316314756e-06,126.14627838134766,8.081533595840536,1.0,0.0
206953377173.55463,7.503705316314756e-06,126.55196380615234,8.093366839932004,1.0,0.0
207497433046.84113,7.503705316314756e-06,126.9583740234375,8.105307184631402,1.0,0.0
208041488920.12762,7.503705316314756e-06,127.3655776977539,8.117349137599861,1.0,0.0
208585544793.41412,7.503705316314756e-06,127.77348327636719,8.12949910656606,1.0,0.0
209129600666.70062,7.503705316314756e-06,128.18212890625,8.141761668479056,1.0,0.0
209673656539.98712,7.503705316314756e-06,128.5915069580078,8.154133161779605,1.0,0.0
210217712413.27362,7.503705316314756e-06,129.00157165527344,8.166607178739026,1.0,0.0
210761768286.56012,7.503705316314756e-06,129.41236877441406,8.179195619424867,1.0,0.0
211305824159.84662,7.503705316314756e-06,129.8238983154297,8.191895737667695,1.0,0.0
211849880033.13312,7.503705316314756e-06,130.236083984375,8.204703871908261,1.0,0.0
212393935906.41962,7.503705316314756e-06,130.64898681640625,8.217622768316005,1.0,0.0
212937991779.70612,7.503705316314756e-06,131.0625762939453,8.230657003839978,0.0,0.0
213482047652.9926,7.503705316314756e-06,131.47686767578125,8.243798339971882,0.0,0.0
214026103526.2791,7.503705316314756e-06,131.89183044433594,8.257054099830205,0.0,0.0
214570159399.5656,7.503705316314756e-06,132.30746459960938,8.270419706465892,0.0,0.0
215114215272.8521,7.503705316314756e-06,132.72373962402344,8.283906144556678,0.0,0.0
215658271146.1386,7.503705316314756e-06,133.14071655273438,8.29750334481464,0.0,0.0
216202327019.4251,7.503705316314756e-06,133.55831909179688,8.311218630358267,0.0,0.0
216746382892.7116,7.503705316314756e-06,133.9765625,8.325047424238502,0.0,0.0
217290438765.9981,7.503705316314756e-06,134.3954620361328,8.33899064184516,0.0,0.0
217834494639.2846,7.503705316314756e-06,134.81497192382812,8.353050113957858,0.0,0.0
218378550512.5711,7.503705316314756e-06,135.23513793945312,8.367228586746032,0.0,0.0
218922606385.85757,7.503705316314756e-06,135.65589904785156,8.381523314040251,0.0,0.0
219466662259.14407,7.503705316314756e-06,136.07730102539062,8.395937042009948,0.0,0.0
220010718132.43057,7.503705316314756e-06,136.49929809570312,8.410472516824553,0.0,0.0
220554774005.71707,7.503705316314756e-06,136.92190551757812,8.42512241536558,0.0,0.0
221098829879.00357,7.503705316314756e-06,137.34510803222656,8.439894060751518,0.0,0.0
221642885752.29007,7.503705316314756e-06,137.7688751220703,8.454788368372178,0.0,0.0
222186941625.57657,7.503705316314756e-06,138.1932373046875,8.469802592058127,0.0,0.0
222730997498.86307,7.503705316314756e-06,138.61817932128906,8.484933070250118,0.0,0.0
223275053372.14957,7.503705316314756e-06,139.04368591308594,8.500194449185136,0.0,0.0
223819109245.43607,7.503705316314756e-06,139.46975708007812,8.515571167236383,0.0,0.0
224363165118.72256,7.503705316314756e-06,139.89637756347656,8.53107512447141,0.0,0.0
224907220992.00906,7.503705316314756e-06,140.32354736328125,8.546700828551348,0.0,0.0
225451276865.29556,7.503705316314756e-06,140.75125122070312,8.562448279476197,0.0,0.0
225995332738.58206,7.503705316314756e-06,141.1794891357422,8.578322969584825,0.0,0.0
226539388611.86856,7.503705316314756e-06,141.60824584960938,8.594325814267044,0.0,0.0
227083444485.15506,7.503705316314756e-06,142.03753662109375,8.610449490404362,0.0,0.0
227627500358.44156,7.503705316314756e-06,142.46731567382812,8.626701321115272,0.0,0.0
228171556231.72806,7.503705316314756e-06,142.8976287841797,8.643077644840526,0.0,0.0
228715612105.01456,7.503705316314756e-06,143.32843017578125,8.659581207749559,0.0,0.0
229259667978.30106,7.503705316314756e-06,143.75970458984375,8.676219332960864,0.0,0.0
229803723851.58755,7.503705316314756e-06,144.1914825439453,8.692980120406888,0.0,0.0
230347779724.87405,7.503705316314756e-06,144.6237335205078,8.709870893206128,0.0,0.0
230891835598.16055,7.503705316314756e-06,145.0564422607422,8.726891651358581,0.0,0.0
231435891471.44705,7.503705316314756e-06,145.48960876464844,8.744046056423493,0.0,0.0
231979947344.73355,7.503705316314756e-06,145.92323303222656,8.761321292943503,0.0,0.0
232524003218.02005,7.503705316314756e-06,146.35731506347656,8.778736584104653,0.0,0.0
233068059091.30655,7.503705316314756e-06,146.7918243408203,8.796276368280148,0.0,0.0
233612114964.59305,7.503705316314756e-06,147.2267608642578,8.813952545537536,0.0,0.0
234156170837.87955,7.503705316314756e-06,147.66212463378906,8.831763285097193,0.0,0.0
234700226711.16605,7.503705316314756e-06,148.097900390625,8.849700348450819,0.0,0.0
235244282584.45255,7.503705316314756e-06,148.53408813476562,8.867774720276147,0.0,0.0
235788338457.73904,7.503705316314756e-06,148.97067260742188,8.88597907745469,0.0,0.0
236332394331.02554,7.503705316314756e-06,149.40765380859375,8.90432165849475,0.0,0.0
236876450204.31204,7.503705316314756e-06,149.84503173828125,8.922797886447267,0.0,0.0
237420506077.59854,7.503705316314756e-06,150.2827606201172,8.94141325365111,0.0,0.0
237964561950.88504,7.503705316314756e-06,150.7208709716797,8.960161352377602,0.0,0.0
238508617824.17154,7.503705316314756e-06,151.15933227539062,8.97904218262674,0.0,0.0
239052673697.45804,7.503705316314756e-06,151.59817504882812,8.998067644466074,0.0,0.0
239596729570.74454,7.503705316314756e-06,152.03733825683594,9.017224922438245,0.0,0.0
174854080649.65118,7.524642448614855e-06,104.0935287475586,7.542591894367777,1.0,1.0
175398136522.93768,7.524642448614855e-06,104.45001220703125,7.549215655042787,1.0,1.0
175942192396.22418,7.524642448614855e-06,104.80742645263672,7.555920885411009,1.0,1.0
176486248269.51068,7.524642448614855e-06,105.16583251953125,7.5626993469641395,1.0,1.0
177030304142.79718,7.524642448614855e-06,105.52517700195312,7.569552412786896,1.0,1.0
177574360016.08368,7.524642448614855e-06,105.88546752929688,7.576481913658902,1.0,1.0
178118415889.37018,7.524642448614855e-06,106.24677276611328,7.583489680359778,1.0,1.0
178662471762.65668,7.524642448614855e-06,106.60897064208984,7.590576628279337,1.0,1.0
179206527635.94318,7.524642448614855e-06,106.97212982177734,7.59774275741758,1.0,1.0
179750583509.22968,7.524642448614855e-06,107.33624267578125,7.6049876100796,1.0,1.0
180294639382.51617,7.524642448614855e-06,107.70128631591797,7.612311186265396,1.0,1.0
180838695255.80267,7.524642448614855e-06,108.06731414794922,7.619716232144404,1.0,1.0
181382751129.08917,7.524642448614855e-06,108.4342269897461,7.6272004592420934,1.0,1.0
181926807002.37567,7.524642448614855e-06,108.80209350585938,7.6347666137279,1.0,1.0
182470862875.66217,7.524642448614855e-06,109.17091369628906,7.642416068686542,1.0,1.0
183014918748.94867,7.524642448614855e-06,109.54066467285156,7.650144704863865,1.0,1.0
183558974622.23517,7.524642448614855e-06,109.9113540649414,7.657958929988552,1.0,1.0
184103030495.52167,7.524642448614855e-06,110.2829360961914,7.665854167111543,1.0,1.0
184647086368.80817,7.524642448614855e-06,110.65547943115234,7.673833162402274,1.0,1.0
185191142242.09467,7.524642448614855e-06,111.02891540527344,7.681895458165839,1.0,1.0
185735198115.38116,7.524642448614855e-06,111.40328216552734,7.690050665995257,1.0,1.0
186279253988.66766,7.524642448614855e-06,111.77857971191406,7.6982818511790185,1.0,1.0
186823309861.95416,7.524642448614855e-06,112.1547622680664,7.706602744564293,1.0,1.0
187367365735.24066,7.524642448614855e-06,112.53189086914062,7.715011515371458,1.0,1.0
187911421608.52716,7.524642448614855e-06,112.90987396240234,7.72350541743108,1.0,1.0
188455477481.81366,7.524642448614855e-06,113.28880310058594,7.732083535353347,1.0,1.0
188999533355.10016,7.524642448614855e-06,113.6686019897461,7.740751361477128,1.0,1.0
189543589228.38666,7.524642448614855e-06,114.04932403564453,7.749510726582044,1.0,1.0
190087645101.67316,7.524642448614855e-06,114.43092346191406,7.758358884498663,1.0,1.0
190631700974.95966,7.524642448614855e-06,114.81343078613281,7.767292173667738,1.0,1.0
191175756848.24615,7.524642448614855e-06,115.19678497314453,7.776317917207761,1.0,1.0
191719812721.53265,7.524642448614855e-06,115.58106994628906,7.785436115118731,1.0,1.0
192263868594.81915,7.524642448614855e-06,115.96620178222656,7.794642190451592,1.0,1.0
192807924468.10565,7.524642448614855e-06,116.35224151611328,7.803944381714646,1.0,1.0
193351980341.39215,7.524642448614855e-06,116.73910522460938,7.813332619619968,1.0,1.0
193896036214.67865,7.524642448614855e-06,117.12686157226562,7.822819719624917,1.0,1.0
194440092087.96515,7.524642448614855e-06,117.51546478271484,7.832397443221191,1.0,1.0
