case_idx,row_idx,category,param,true_value,post_mean_pooled,post_std_pooled,rhat_classic,rhat_split_rank,ESS_total,ESS_per_chain_mean,n_chains,n_per_chain,mean_accept_rate,min_accept_rate,max_accept_rate,per_chain_accept
8,167,near,SS316_k_ref,26.069562630973827,23.663110282919842,2.1965644559960618,1.0034296384122452,1.012490568670865,556.4765123140322,139.11912807850806,4,1200,0.6569166666666667,0.6436666666666667,0.6675,0.6605;0.6560;0.6675;0.6437
9,372,near,E_intercept,173866779361.53696,184982398629.30984,16287839301.366844,1.0017049672557667,1.0071570493224569,592.1915934303737,148.04789835759343,4,1200,0.6619166666666667,0.6601666666666667,0.665,0.6615;0.6602;0.6610;0.6650
9,372,near,alpha_base,1.0709286947877896e-05,9.671387031681095e-06,1.0329653521311014e-06,1.0021001241707717,1.0095700492651822,560.5347997448611,140.13369993621527,4,1200,0.6619166666666667,0.6601666666666667,0.665,0.6615;0.6602;0.6610;0.6650
9,372,near,alpha_slope,5.145684892005745e-09,4.805691696796641e-09,5.114440854318462e-10,1.0075515883354695,1.011441547254916,597.1881752052238,149.29704380130596,4,1200,0.6619166666666667,0.6601666666666667,0.665,0.6615;0.6602;0.6610;0.6650
9,372,near,SS316_k_ref,27.331433761718856,23.81111561160311,2.1053947195588636,1.0027769229584433,1.003087324928172,692.0767371185096,173.0191842796274,4,1200,0.6619166666666667,0.6601666666666667,0.665,0.6615;0.6602;0.6610;0.6650
10,273,near,E_intercept,173866496158.66058,188039198812.5777,14849865061.057476,1.0025594742142385,1.0030222487127658,778.0062757689929,194.5015689422482,4,1200,0.6647083333333333,0.659,0.6701666666666667,0.6627;0.6670;0.6590;0.6702
10,273,near,alpha_base,1.2252197861091308e-05,9.703822734796174e-06,9.570717908112433e-07,1.0006119049006579,1.0051641388679626,524.3749122138994,131.09372805347485,4,1200,0.6647083333333333,0.659,0.6701666666666667,0.6627;0.6670;0.6590;0.6702
10,273,near,alpha_slope,4.347026297447341e-09,4.935774252593604e-09,4.932700908541332e-10,1.0007048138269683,1.0043900438807745,658.1725119745562,164.54312799363905,4,1200,0.6647083333333333,0.659,0.6701666666666667,0.6627;0.6670;0.6590;0.6702
10,273,near,SS316_k_ref,26.413599790478763,23.705079133673898,2.1119711021305076,1.0018253642654502,1.010887116479235,671.1872731082094,167.79681827705235,4,1200,0.6647083333333333,0.659,0.6701666666666667,0.6627;0.6670;0.6590;0.6702
11,40,near,E_intercept,197698338274.9413,189164094066.824,15907879129.28823,1.0041213510677185,1.0035788459879138,655.8412241846331,163.96030604615828,4,1200,0.6650416666666668,0.6581666666666667,0.6696666666666666,0.6582;0.6675;0.6648;0.6697
11,40,near,alpha_base,8.310109880713759e-06,9.650845274903366e-06,9.57724198142907e-07,1.0004269323547959,1.0035502125414961,581.3949453150431,145.34873632876076,4,1200,0.6650416666666668,0.6581666666666667,0.6696666666666666,0.6582;0.6675;0.6648;0.6697
11,40,near,alpha_slope,4.854204501402467e-09,4.904424071308467e-09,4.964694968179558e-10,1.0030506061416664,1.0055828855297246,663.5958112759481,165.89895281898703,4,1200,0.6650416666666668,0.6581666666666667,0.6696666666666666,0.6582;0.6675;0.6648;0.6697
