case_idx,row_idx,category,param,true_value,post_mean_pooled,post_std_pooled,rhat_classic,rhat_split_rank,ESS_total,ESS_per_chain_mean,n_chains,n_per_chain,mean_accept_rate,min_accept_rate,max_accept_rate,per_chain_accept
10,273,near,SS316_k_ref,26.413599790478763,23.88515754332213,2.1137719112190343,1.0052974500231309,1.010046094460486,590.3501399744778,147.58753499361944,4,1200,0.6154166666666667,0.6125,0.6178333333333333,0.6125;0.6162;0.6152;0.6178
11,40,near,E_intercept,197698338274.9413,185078643896.12863,13927230482.117197,1.003244632056527,1.0032760889439183,507.61192393680346,126.90298098420087,4,1200,0.6165833333333333,0.6103333333333333,0.6231666666666666,0.6103;0.6103;0.6225;0.6232
11,40,near,alpha_base,8.310109880713759e-06,9.537954434160866e-06,9.520365737029588e-07,1.0025425655308255,1.0027303781675743,487.2378034142851,121.80945085357128,4,1200,0.6165833333333333,0.6103333333333333,0.6231666666666666,0.6103;0.6103;0.6225;0.6232
11,40,near,alpha_slope,4.854204501402467e-09,4.897371773375366e-09,4.951244084959155e-10,1.001281545371462,1.0094999441742485,460.6092868335595,115.15232170838988,4,1200,0.6165833333333333,0.6103333333333333,0.6231666666666666,0.6103;0.6103;0.6225;0.6232
11,40,near,SS316_k_ref,24.72513168918848,22.83642053670561,2.425058795968736,1.0026399822965517,1.0087030923061677,458.7648419185172,114.6912104796293,4,1200,0.6165833333333333,0.6103333333333333,0.6231666666666666,0.6103;0.6103;0.6225;0.6232
12,97,high,E_intercept,207492295973.9905,213671217570.171,13343470031.835146,1.0075617325874688,1.0108388526708068,775.7107390909126,193.92768477272816,4,1200,0.5887916666666666,0.586,0.5938333333333333,0.5938;0.5882;0.5872;0.5860
12,97,high,alpha_base,1.1009010794425196e-05,1.0332585002132706e-05,9.624885874817901e-07,1.0012869212193842,1.004583618806607,582.3960316515839,145.59900791289598,4,1200,0.5887916666666666,0.586,0.5938333333333333,0.5938;0.5882;0.5872;0.5860
12,97,high,alpha_slope,5.326848700580527e-09,5.075382594699718e-09,4.971993165962175e-10,1.002430839283724,1.0060328526879605,595.1824214501937,148.79560536254843,4,1200,0.5887916666666666,0.586,0.5938333333333333,0.5938;0.5882;0.5872;0.5860
12,97,high,SS316_k_ref,23.655740689515227,23.863560783090787,2.1068136743154295,1.0042369112241094,1.0062474000425896,525.0030562530646,131.25076406326616,4,1200,0.5887916666666666,0.586,0.5938333333333333,0.5938;0.5882;0.5872;0.5860
13,394,high,E_intercept,195970956160.16736,205834768028.49765,13044882543.031227,1.0008610335035282,1.0011843400855311,722.1639839129135,180.54099597822838,4,1200,0.591875,0.5831666666666667,0.5953333333333334,0.5938;0.5952;0.5953;0.5832
13,394,high,alpha_base,9.1471678769906e-06,1.0075119228836723e-05,9.207972550347448e-07,1.0064310550017677,1.0112042746873957,632.9205721614956,158.2301430403739,4,1200,0.591875,0.5831666666666667,0.5953333333333334,0.5938;0.5952;0.5953;0.5832
13,394,high,alpha_slope,5.081977206840172e-09,4.9928168741726204e-09,4.905737293235607e-10,1.001041297154654,1.0016172866697606,593.1064311572497,148.27660778931244,4,1200,0.591875,0.5831666666666667,0.5953333333333334,0.5938;0.5952;0.5953;0.5832
13,394,high,SS316_k_ref,19.40223379216592,22.388319349567173,2.3124129158925073,1.0042273632567573,1.010671185275564,551.0191132602647,137.75477831506618,4,1200,0.591875,0.5831666666666667,0.5953333333333334,0.5938;0.5952;0.5953;0.5832
14,3,high,E_intercept,211188645430.28915,204895737740.65033,14526904852.949238,1.0051421530455842,1.0059363761021107,705.3713123178951,176.34282807947378,4,1200,0.60925,0.6001666666666666,0.6146666666666667,0.6002;0.6112;0.6110;0.6147
14,3,high,alpha_base,1.0141854963635646e-05,1.0106662231860575e-05,9.517720047489318e-07,1.000346185483453,1.002141536705003,576.7686816963827,144.19217042409568,4,1200,0.60925,0.6001666666666666,0.6146666666666667,0.6002;0.6112;0.6110;0.6147
14,3,high,alpha_slope,5.386110775989091e-09,5.000191346663352e-09,5.182486323862125e-10,1.0014886972741497,1.004192364118634,521.6537761498803,130.41344403747007,4,1200,0.60925,0.6001666666666666,0.6146666666666667,0.6002;0.6112;0.6110;0.6147
14,3,high,SS316_k_ref,27.012515669379496,23.30354998154539,2.046949646074806,1.0028817924574855,1.0101452543348968,637.4000556235053,159.35001390587632,4,1200,0.60925,0.6001666666666666,0.6146666666666667,0.6002;0.6112;0.6110;0.6147
15,146,high,E_intercept,207241341104.5717,204527390424.21927,13623955182.112503,0.999724770480105,1.0029320713808947,663.1774108702981,165.79435271757453,4,1200,0.5889166666666666,0.5826666666666667,0.5931666666666666,0.5912;0.5932;0.5827;0.5887
15,146,high,alpha_base,1.0115152054028994e-05,1.0078361332000342e-05,9.78852072550482e-07,1.0000624754846437,1.0028743137722578,474.86749687768827,118.71687421942207,4,1200,0.5889166666666666,0.5826666666666667,0.5931666666666666,0.5912;0.5932;0.5827;0.5887
15,146,high,alpha_slope,5.2935613001282304e-09,5.002469020424567e-09,5.193572537273401e-10,1.000269348735656,1.0054640026406387,522.520348029485,130.63008700737126,4,1200,0.5889166666666666,0.5826666666666667,0.5931666666666666,0.5912;0.5932;0.5827;0.5887
15,146,high,SS316_k_ref,26.71566256927866,23.374929203212343,2.1986909539343946,1.0013630337093724,1.003040998482691,600.018360594684,150.004590148671,4,1200,0.5889166666666666,0.5826666666666667,0.5931666666666666,0.5912;0.5932;0.5827;0.5887
16,330,high,E_intercept,187449363086.1054,183876873312.29572,13042453765.993448,1.003963397924623,1.006045223000326,665.5711646839273,166.39279117098184,4,1200,0.58775,0.5813333333333334,0.5911666666666666,0.5813;0.5882;0.5912;0.5903
16,330,high,alpha_base,8.622131465263334e-06,9.588229262445386e-06,9.83928551428543e-07,1.0016583190788724,1.0027017754502292,602.8409039634976,150.7102259908744,4,1200,0.58775,0.5813333333333334,0.5911666666666666,0.5813;0.5882;0.5912;0.5903
16,330,high,alpha_slope,4.589248499074213e-09,4.8973514245664125e-09,5.089317624399169e-10,1.0012536710651705,1.0072697328211793,482.3529713148299,120.58824282870748,4,1200,0.58775,0.5813333333333334,0.5911666666666666,0.5813;0.5882;0.5912;0.5903
16,330,high,SS316_k_ref,22.38362389459905,21.666853702106806,2.3178024475063386,1.0028918637323256,1.0060394497278848,482.0711465491876,120.5177866372969,4,1200,0.58775,0.5813333333333334,0.5911666666666666,0.5813;0.5882;0.5912;0.5903
17,265,high,E_intercept,217791569218.77023,218826343639.29092,13574819686.651903,0.999698377167747,1.0040509358671317,667.3690972347472,166.8422743086868,4,1200,0.590625,0.5885,0.5945,0.5885;0.5945;0.5903;0.5892
17,265,high,alpha_base,9.82047900375773e-06,1.0480049578609525e-05,9.330177399660899e-07,1.001423386760712,1.0071431965954791,496.3868604188449,124.09671510471122,4,1200,0.590625,0.5885,0.5945,0.5885;0.5945;0.5903;0.5892
17,265,high,alpha_slope,5.7306427844310435e-09,5.110867830910801e-09,5.11343911686644e-10,1.0010969270013643,1.0054068027498382,523.3108978864198,130.82772447160494,4,1200,0.590625,0.5885,0.5945,0.5885;0.5945;0.5903;0.5892
17,265,high,SS316_k_ref,20.24920419199326,22.75109926848117,2.1015765163952578,1.0011898536145734,1.0035646923547616,660.6491727776602,165.16229319441504,4,1200,0.590625,0.5885,0.5945,0.5885;0.5945;0.5903;0.5892
