sample_idx,output,y_true,y_pred_mean,y_pred_std
77,iteration2_max_fuel_temp,1083.39,1083.7045734388726,5.713013109462129
78,iteration2_max_global_stress,121.44,124.89672911360454,9.35059813850433
78,iteration2_keff,1.1040177125537467,1.1041749254899758,0.0003623906705769821
78,iteration2_max_fuel_temp,1073.47,1074.7156903071989,4.481870736958859
79,iteration2_max_global_stress,109.64,110.37284998099281,10.825779525695049
79,iteration2_keff,1.1042240778265853,1.1041305928571736,0.0005486059398407341
79,iteration2_max_fuel_temp,1069.66,1071.0105198878923,4.734009101365465
80,iteration2_max_global_stress,191.31,190.67539700114,12.5230586009726
80,iteration2_keff,1.1030059863220814,1.1029086447396188,0.0002950528458542143
80,iteration2_max_fuel_temp,1074.71,1074.9821585188504,4.468624519848127
81,iteration2_max_global_stress,140.75,134.97834502462658,9.44068173854814
81,iteration2_keff,1.1029680609910848,1.1035252347585358,0.00034767568352903923
81,iteration2_max_fuel_temp,1072.98,1068.6192887224538,3.9269208629409693
82,iteration2_max_global_stress,124.37,122.03796566351988,15.458289928025254
82,iteration2_keff,1.1051938648112345,1.1053332115099084,0.0005915490849430752
82,iteration2_max_fuel_temp,1080.51,1076.8328425470133,7.0717671527292545
83,iteration2_max_global_stress,202.84,192.83511881490077,11.829379720983102
83,iteration2_keff,1.1031109305304536,1.1032052778731771,0.000414166127314239
83,iteration2_max_fuel_temp,1072.42,1068.1080346645394,3.7991495404197932
84,iteration2_max_global_stress,193.71,184.75348661800902,11.63373319571934
84,iteration2_keff,1.102830692845561,1.1031530935582459,0.0003596567139019569
84,iteration2_max_fuel_temp,1075.25,1071.3522262196564,4.076862174486126
85,iteration2_max_global_stress,212.61,199.91989585885113,13.71952562207967
85,iteration2_keff,1.1027778443166008,1.103105206274991,0.00034924358350245296
85,iteration2_max_fuel_temp,1084.87,1079.4637974187629,5.025385841649659
86,iteration2_max_global_stress,160.96,159.8763823768603,9.085585741293237
86,iteration2_keff,1.10320062766643,1.1032656046137048,0.0002876549683464089
86,iteration2_max_fuel_temp,1073.69,1073.0122944585485,4.1484286307704785
87,iteration2_max_global_stress,138.76,142.925202763451,9.719720002129119
87,iteration2_keff,1.1035229878323014,1.1032848722587278,0.00029924211635522566
87,iteration2_max_fuel_temp,1066.46,1069.2981947370724,3.8241342569553356
88,iteration2_max_global_stress,186.15,185.21689478629588,10.528389833058352
88,iteration2_keff,1.1030978316808402,1.1032567953010801,0.0002891778061567912
88,iteration2_max_fuel_temp,1073.98,1073.2542656489243,4.32105337171699
89,iteration2_max_global_stress,209.79,198.06407849222796,13.675141055691757
89,iteration2_keff,1.102783536619247,1.1031070503463984,0.0003765919690510229
89,iteration2_max_fuel_temp,1083.18,1078.4814224426261,4.983403896569544
90,iteration2_max_global_stress,150.99,149.90861272897538,8.176621353588475
90,iteration2_keff,1.1039851255150137,1.1038669550831168,0.00033441454631502994
90,iteration2_max_fuel_temp,1074.19,1072.603474262901,4.278031316497991
91,iteration2_max_global_stress,121.34,130.27801869229384,10.353076193366448
91,iteration2_keff,1.1038320651155398,1.1041936859417443,0.00033128193872136665
91,iteration2_max_fuel_temp,1072.87,1078.1746795774918,5.045753620236839
92,iteration2_max_global_stress,161.3,159.75587379693593,9.172951208199782
92,iteration2_keff,1.103668942567774,1.1032698105516008,0.00028895297030340244
92,iteration2_max_fuel_temp,1073.84,1072.9169986670697,4.144447280485271
93,iteration2_max_global_stress,169.31,168.42470012493035,10.289356200591277
93,iteration2_keff,1.103482716739465,1.1032589439911964,0.0002938050692277138
