level,input,input_bin,n_in_bin,output,iter,group,bin_x_mean,bin_x_min,bin_x_max,MAE_bin,RMSE_bin,y_true_mean_bin,y_pred_mean_bin,sigma_mean_bin,PICP90_bin
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration1_max_global_stress,iter1,secondary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,7.5064196672110715,9.658455765232397,194.9883908045977,195.86676025390625,10.844963860957918,0.9080459770114943
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration1_monolith_new_temperature,iter1,secondary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,0.9413340078578596,1.2165357907335812,954.8475306226596,954.9386596679688,1.2468916619470736,0.8850574712643678
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration1_Hcore_after,iter1,secondary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,0.011367081667630643,0.015621001486802032,152.35413051377884,152.35995483398438,0.09943698684424952,1.0
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration1_wall2,iter1,secondary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,0.0009291650292293176,0.0012069694775998323,29.92427376835197,29.924739837646484,0.003219966923375405,1.0
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration2_keff,iter2,primary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,0.00020164182367668132,0.00025399653812105204,1.103498437870189,1.103476881980896,0.0003404187787947639,0.9655172413793104
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration2_avg_fuel_temp,iter2,secondary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,1.8115768678160895,2.2991219873975357,1000.2632183908042,1000.5953369140625,2.197915852161443,0.8390804597701149
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration2_max_fuel_temp,iter2,primary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,3.445752289870676,4.394993363392339,1073.1233333333332,1073.7374267578125,4.0890192947622435,0.8390804597701149
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration2_max_monolith_temp,iter2,primary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,3.8517023617097723,4.886759636802108,1035.42908045977,1036.1693115234375,4.628932516796568,0.8390804597701149
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration2_max_global_stress,iter2,primary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,5.428206769570537,6.999785693962662,156.29862068965517,157.60816955566406,8.120111947431509,0.9080459770114943
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration2_monolith_new_temperature,iter2,secondary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,0.4732889149549344,0.6102293732525453,950.6143250077038,950.687744140625,0.622577804731417,0.8390804597701149
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration2_Hcore_after,iter2,secondary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,0.16170785922623285,1.3438983339349635,152.4851678498266,152.35098266601562,0.20220467096671987,0.9885057471264368
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration2_wall2,iter2,primary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,0.0007937877046824215,0.0010415946502574827,29.921006256921963,29.921541213989258,0.003078871350183895,1.0
