case_id,folder_name,subfolder_name,iteration,平均燃料温度,燃料最高温度,单体最高温度,全局最大应力,fuel_new_temperature,monolith_new_temperature,fuel_temp_error,monolith_temp_error,max_fuel_center_temp,max_monolith_temp,Hcore_before,Hcore_after,wall1,wall2,pitch_fuel,pitch_HP,Hcore,monolith_volume_change,total_time,thermal_run_time
2025_05_28_22_02_26_25,2025_05_28_22_02_26,25,3,969.85,1035.19,1024.97,129.39,969.8544594340331,943.1291457564498,8.89104709678688e-06,4.048195326480181e-06,1035.1857877235607,1024.9704564349508,152.31141779188448,152.31141837275175,8.84,29.918609989244384,1.5999999882520686,2.7712812717621893,152.31141837275175,1.2275875538032011e-08,474.4208331108093,N/A
2025_05_28_22_02_26_16,2025_05_28_22_02_26,16,1,968.8,1033.53,1025.94,130.55,968.79958300445,942.9350096944933,1.1193298460325523,1.0760418572292774,1033.5259626001398,1025.9385724784584,150.0,152.21076542019443,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.21076542019443,0.03562943102523698,464.8705430030823,N/A
2025_05_28_22_02_26_16,2025_05_28_22_02_26,16,2,971.09,1038.36,1024.98,129.4,971.0899690383561,943.1280212960842,0.03212341415465415,0.004248081003805833,1038.364408817733,1024.9767231467572,152.21076542019443,152.21134371603125,8.84,29.918611456889554,1.5999873933255553,2.7712594567095508,152.21134371603125,1.3466504212840377e-05,523.149626493454,N/A
2025_05_28_22_02_26_16,2025_05_28_22_02_26,16,3,971.09,1038.37,1024.98,129.4,971.0905785802908,943.1282001500275,8.282948649141024e-06,3.91982685767951e-06,1038.3650644755276,1024.9758199533248,152.21134371603125,152.2113442519322,8.84,29.91861122939976,1.5999999878342062,2.7712812710384305,152.2113442519322,1.3141078193154983e-08,521.770322561264,N/A
2025_05_28_22_02_26_28,2025_05_28_22_02_26,28,1,967.61,1030.45,1025.94,130.55,967.6096725614825,942.9350096944933,1.117338364119636,1.0760418572292774,1030.4524610132257,1025.9385724784584,150.0,152.31080790723956,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.31080790723956,0.03626285967996609,465.56698393821716,N/A
2025_05_28_22_02_26_28,2025_05_28_22_02_26,28,2,969.96,1035.47,1024.97,129.39,969.9643015480412,943.1289554803084,0.03358493772016765,0.004268641893535758,1035.4687911445722,1024.9714610873666,152.31080790723956,152.3114177747868,8.84,29.91861022030713,1.5999873271956049,2.7712593421691167,152.3114177747868,1.3352284203896886e-05,522.2277066707611,N/A
2025_05_28_22_02_26_28,2025_05_28_22_02_26,28,3,969.96,1035.47,1024.97,129.39,969.9649468804424,943.1291360597735,8.905521579469363e-06,3.957562981844002e-06,1035.4695318487934,1024.9705506281202,152.3114177747868,152.3114183426494,8.84,29.918610004732415,1.599999988471405,2.771281272142091,152.3114183426494,1.2060861723915188e-08,528.760650396347,N/A
2025_05_28_22_02_26_26,2025_05_28_22_02_26,26,1,967.5,1030.17,1025.94,130.55,967.4991269929152,942.9350096944933,1.1171533506157576,1.0760418572292774,1030.166924485592,1025.9385724784584,150.0,152.16387937550445,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.16387937550445,0.03533228086200356,470.8443355560303,N/A
2025_05_28_22_02_26_26,2025_05_28_22_02_26,26,2,969.85,1035.19,1024.98,129.4,969.8540532070105,943.127695590114,0.03364222262848516,0.004240912391486469,1035.193236248505,1024.9786474321018,152.16387937550445,152.164455256718,8.84,29.91861188560873,1.5999874162525978,2.7712594964203534,152.164455256718,1.3449801503067959e-05,526.0889661312103,N/A
2025_05_28_22_02_26_26,2025_05_28_22_02_26,26,3,969.85,1035.19,1024.98,129.4,969.8546938785556,943.1278716345317,8.85467388174267e-06,3.858279834695215e-06,1035.1940728246677,1024.9778212457186,152.164455256718,152.16445578288779,8.84,29.918611645170692,1.5999999871417545,2.771281269839069,152.16445578288779,1.4152302319800431e-08,524.2908236980438,N/A
2025_05_28_22_02_26_10,2025_05_28_22_02_26,10,1,968.32,1032.29,1025.94,130.55,968.3218486571768,942.9350096944933,1.1185302906396264,1.0760418572292774,1032.2919888586084,1025.9385724784584,150.0,152.3652875251801,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.3652875251801,0.03660745280910012,469.4946496486664,N/A
2025_05_28_22_02_26_10,2025_05_28_22_02_26,10,2,970.8,1037.6,1024.97,129.39,970.795677058829,943.129382842532,0.034930299738815486,0.004278047905033891,1037.6005143308862,1024.9688998827937,152.3652875251801,152.36592826508397,8.84,29.91860967068861,1.5999872978031078,2.7712592912598186,152.36592826508397,1.3191349183723387e-05,514.5275843143463,N/A
2025_05_28_22_02_26_10,2025_05_28_22_02_26,10,3,970.8,1037.6,1024.97,129.39,970.7963545449804,943.1295510045719,9.24319384974648e-06,3.685389313878883e-06,1037.6014265604863,1024.9681037403388,152.36592826508397,152.3659288194478,8.84,29.918609438831197,1.599999987600632,2.771281270633868,152.3659288194478,1.3343370782395934e-08,515.671493768692,N/A
2025_05_28_22_02_26_5,2025_05_28_22_02_26,5,1,967.73,1030.77,1025.94,130.55,967.7321670030726,942.9350096944933,1.11754337573736,1.0760418572292774,1030.768859156994,1025.9385724784584,150.0,152.54485101202118,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.54485101202118,0.03774148076102813,462.12634778022766,N/A
2025_05_28_22_02_26_5,2025_05_28_22_02_26,5,2,969.45,1034.15,1024.96,129.38,969.454948545939,943.1310080933868,0.02452980758504922,0.00431381879769355,1034.1488890862006,1024.9596824717746,152.54485101202118,152.5455344337898,8.84,29.9186075329999,1.5999871834837989,2.7712590932529673,152.5455344337898,1.3073069143384862e-05,508.95541858673096,N/A
2025_05_28_22_02_26_5,2025_05_28_22_02_26,5,3,969.46,1034.15,1024.96,129.38,969.4554330783295,943.1312328148487,6.733829990553833e-06,4.9247533923589355e-06,1034.1489088443814,1024.958512956635,152.5455344337898,152.54553521740206,8.84,29.91860723614882,1.599999984124872,2.771281264613675,152.54553521740206,1.660511478975916e-08,514.4852569103241,N/A
2025_05_28_22_02_26_23,2025_05_28_22_02_26,23,1,967.5,1030.17,1025.94,130.55,967.4991269929152,942.9350096944933,1.1171533506157576,1.0760418572292774,1030.166924485592,1025.9385724784584,150.0,152.3108079072396,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.3108079072396,0.03626285967996609,469.2165081501007,N/A
2025_05_28_22_02_26_23,2025_05_28_22_02_26,23,2,969.85,1035.19,1024.97,129.39,969.8538161328462,943.128961041503,0.03363883581247123,0.004268764292422333,1035.1850940946142,1024.9714208148798,152.3108079072396,152.31141779227497,8.84,29.9186102089205,1.5999873265866709,2.771259341114412,152.31141779227497,1.335300337644729e-05,476.1097548007965,N/A
2025_05_28_22_02_26_23,2025_05_28_22_02_26,23,3,969.85,1035.19,1024.97,129.39,969.8544594340331,943.1291457564498,8.89104709678688e-06,4.048195326480181e-06,1035.1857877235607,1024.9704564349508,152.31141779227497,152.3114183731423,8.84,29.918609989244384,1.5999999882520686,2.7712812717621893,152.3114183731423,1.2275875132895021e-08,468.02119398117065,N/A
2025_05_28_22_02_26_8,2025_05_28_22_02_26,8,1,967.49,1030.15,1025.94,130.55,967.4915328614497,942.9350096944933,1.1171406407723008,1.0760418572292774,1030.1473090738336,1025.9385724784584,150.0,152.54999903457895,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.54999903457895,0.03777395358039755,467.00670647621155,N/A
2025_05_28_22_02_26_8,2025_05_28_22_02_26,8,2,969.48,1034.2,1024.96,129.38,969.4754930711824,943.1310675519387,0.028345717383558275,0.004315127448277298,1034.2011723310375,1024.9592563402273,152.54999903457895,152.55068454628065,8.84,29.918607443930625,1.5999871787205524,2.7712590850027823,152.55068454628065,1.3066043941990617e-05,514.69486784935,N/A
2025_05_28_22_02_26_8,2025_05_28_22_02_26,8,3,969.48,1034.2,1024.96,129.38,969.4760512622025,943.1312755022979,7.755292757111352e-06,4.557210039051689e-06,1034.2015971505607,1024.9582897019645,152.55068454628065,152.5506852734085,8.84,29.91860719095615,1.5999999864713235,2.7712812686778485,152.5506852734085,1.3761936190913172e-08,528.6105194091797,N/A
2025_05_28_22_02_26_12,2025_05_28_22_02_26,12,1,968.8,1033.53,1025.94,130.55,968.79958300445,942.9350096944933,1.1193298460325523,1.0760418572292774,1033.5259626001398,1025.9385724784584,150.0,152.16441623381493,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.16441623381493,0.0353356843507738,471.1011800765991,N/A
2025_05_28_22_02_26_12,2025_05_28_22_02_26,12,2,971.09,1038.37,1024.98,129.4,971.0900521466376,943.1276180264464,0.03212457977551754,0.00423920525709646,1038.3671685970448,1024.979057236264,152.16441623381493,152.1649766699773,8.84,29.91861195800408,1.599987420124156,2.771259503126089,152.1649766699773,1.3546015767811377e-05,481.36016035079956,N/A
2025_05_28_22_02_26_12,2025_05_28_22_02_26,12,3,971.09,1038.37,1024.98,129.4,971.0906627528375,943.1278005994548,8.297401375039569e-06,4.001370579282564e-06,1038.3677068558468,1024.978110853733,152.1649766699773,152.1649772012364,8.84,29.918611743836856,1.599999988546676,2.7712812722724647,152.1649772012364,1.2194736576113965e-08,483.17179322242737,N/A
2025_05_28_22_02_26_30,2025_05_28_22_02_26,30,1,967.75,1030.8,1025.94,130.55,967.7459119456505,942.9350096944933,1.1175663798253566,1.0760418572292774,1030.8043625444452,1025.9385724784584,150.0,152.31080790723956,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.31080790723956,0.03626285967996609,471.82238602638245,N/A
2025_05_28_22_02_26_14,2025_05_28_22_02_26,14,1,968.8,1033.53,1025.94,130.55,968.79958300445,942.9350096944933,1.1193298460325523,1.0760418572292774,1033.5259626001398,1025.9385724784584,150.0,152.16441623408772,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.16441623408772,0.03533568435250332,471.36438846588135,N/A
2025_05_28_22_02_26_14,2025_05_28_22_02_26,14,2,971.09,1038.37,1024.98,129.4,971.0900521466376,943.1276180264464,0.03212457977551754,0.00423920525709646,1038.3671685970448,1024.979057236264,152.16441623408772,152.16497667025013,8.84,29.91861195800408,1.599987420124156,2.771259503126089,152.16497667025013,1.3546015767787089e-05,474.64347219467163,N/A
2025_05_28_22_02_26_14,2025_05_28_22_02_26,14,3,971.09,1038.37,1024.98,129.4,971.0906627528375,943.1278005994548,8.297401375039569e-06,4.001370579282564e-06,1038.3677068558468,1024.978110853733,152.16497667025013,152.16497720150923,8.84,29.918611743836856,1.599999988546676,2.7712812722724647,152.16497720150923,1.2194736373344435e-08,468.4421169757843,N/A
2025_05_28_22_02_26_11,2025_05_28_22_02_26,11,1,968.8,1033.53,1025.94,130.55,968.79958300445,942.9350096944933,1.1193298460325523,1.0760418572292774,1033.5259626001398,1025.9385724784584,150.0,152.16441623381496,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.16441623381496,0.03533568435077399,465.8331813812256,N/A
2025_05_28_22_02_26_11,2025_05_28_22_02_26,11,2,971.09,1038.37,1024.98,129.4,971.0900521466376,943.1276180264464,0.03212457977551754,0.00423920525709646,1038.3671685970448,1024.979057236264,152.16441623381496,152.1649766699773,8.84,29.91861195800408,1.599987420124156,2.771259503126089,152.1649766699773,1.3546015768014124e-05,515.71462225914,N/A
2025_05_28_22_02_26_11,2025_05_28_22_02_26,11,3,971.09,1038.37,1024.98,129.4,971.0906627528375,943.1278005994548,8.297401375039569e-06,4.001370579282564e-06,1038.3677068558468,1024.978110853733,152.1649766699773,152.1649772012364,8.84,29.918611743836856,1.599999988546676,2.7712812722724647,152.1649772012364,1.2194736576113965e-08,518.7577056884766,N/A
2025_05_28_22_02_26_3,2025_05_28_22_02_26,3,1,967.73,1030.77,1025.94,130.55,967.7321670030726,942.9350096944933,1.11754337573736,1.0760418572292774,1030.768859156994,1025.9385724784584,150.0,152.54999903462752,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.54999903462752,0.03777395358070384,471.25232195854187,N/A
2025_05_28_22_02_26_3,2025_05_28_22_02_26,3,2,969.45,1034.15,1024.96,129.38,969.4549481442273,943.1310557918869,0.024529801865280403,0.004314868615893923,1034.1485409966085,1024.9593695829658,152.54999903462752,152.55068450520847,8.84,29.918607450327872,1.5999871790626643,2.7712590855953376,152.55068450520847,1.3065844945909304e-05,469.1239581108093,N/A
2025_05_28_22_02_26_3,2025_05_28_22_02_26,3,3,969.46,1034.15,1024.96,129.38,969.4554292110344,943.1312788863129,6.685666788598013e-06,4.88909191662302e-06,1034.1486687141892,1024.9582961994292,152.55068450520847,152.5506852852897,8.84,29.91860718177984,1.5999999856384743,2.7712812672353113,152.5506852852897,1.455545741168984e-08,461.6823492050171,N/A
2025_05_28_22_02_26_24,2025_05_28_22_02_26,24,1,967.5,1030.17,1025.94,130.55,967.4991269929152,942.9350096944933,1.1171533506157576,1.0760418572292774,1030.166924485592,1025.9385724784584,150.0,152.3108079072396,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.3108079072396,0.03626285967996609,466.41775608062744,N/A
2025_05_28_22_02_26_24,2025_05_28_22_02_26,24,2,969.85,1035.19,1024.97,129.39,969.8538161328462,943.128961041503,0.03363883581247123,0.004268764292422333,1035.1850940946142,1024.9714208148798,152.3108079072396,152.31141779227497,8.84,29.9186102089205,1.5999873265866709,2.771259341114412,152.31141779227497,1.335300337644729e-05,469.8449058532715,N/A
2025_05_28_22_02_26_24,2025_05_28_22_02_26,24,3,969.85,1035.19,1024.97,129.39,969.8544594340331,943.1291457564498,8.89104709678688e-06,4.048195326480181e-06,1035.1857877235607,1024.9704564349508,152.31141779227497,152.31141837314226,8.84,29.918609989244384,1.5999999882520686,2.7712812717621893,152.31141837314226,1.227587533544778e-08,480.02817130088806,N/A
2025_05_28_22_02_26_19,2025_05_28_22_02_26,19,1,968.97,1033.96,1025.94,130.55,968.9670887208229,942.9350096944933,1.119610190327737,1.0760418572292774,1033.958624371914,1025.9385724784584,150.0,152.16441623381496,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.16441623381496,0.03533568435077399,470.04124331474304,N/A
2025_05_28_22_02_26_19,2025_05_28_22_02_26,19,2,971.09,1038.37,1024.98,129.4,971.0904068650036,943.1276075590936,0.029710432902552267,0.004238974876320073,1038.3680654838945,1024.9790450872779,152.16441623381496,152.1649766395189,8.84,29.918611976946995,1.5999874211371852,2.7712595048807067,152.1649766395189,1.3544828498725704e-05,519.2452137470245,N/A
2025_05_28_22_02_26_19,2025_05_28_22_02_26,19,3,971.09,1038.37,1024.98,129.4,971.0909803969784,943.1277995572368,7.793569830228152e-06,4.207937989908811e-06,1038.3685459655853,1024.9781379831866,152.1649766395189,152.1649771982038,8.84,29.91861174591339,1.5999999876446884,2.771281270710176,152.1649771982038,1.3249829947360502e-08,528.3265480995178,N/A
