total_iterations,E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha,iteration1_keff,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_keff,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2
2,-76484682.42690542,224909425156.15012,0.329403157146694,9.995672008570701e-06,5.272705576534182e-09,944.6627969334072,20.462008562683483,0.014987444299643382,1.1133589146381382,1033.82,1133.93,1103.7892254392514,300.22,961.4623217775055,152.40081826445484,29.936468770907233,1.1034012889342666,1006.95,1085.66,1049.5385953261746,216.24,952.4780017594314,152.37161590793653,29.929735200194948
2,-87376438.53583664,224909425156.15012,0.329403157146694,9.995672008570701e-06,5.272705576534182e-09,944.6627969334072,20.462008562683483,0.012112536410168896,1.1133589146381286,1025.91,1120.46,1088.1571028706157,257.44,958.6741403582243,152.39174198196028,29.934432063033416,1.1037255259935945,1007.06,1086.0,1049.8940159853123,201.99,952.5334262107535,152.37179566645986,29.92975167860921
2,-73375320.9925718,195818715551.15,0.3093657522234755,9.445784965496625e-06,5.366192152253228e-09,1123.788844083991,23.89927027490137,0.013516146240476796,1.1133589146381313,1021.28,1112.49,1078.9470521797089,204.33,957.0804840068716,152.32448823628576,29.91931582649784,1.1031390190253971,1003.24,1078.86,1041.858274833277,158.33,951.3851933893097,152.30629448553918,29.915089698523726
2,-62461985.27927581,179300818047.5144,0.2796069211750813,1.054064568733914e-05,4.8880366034177066e-09,1003.382176136347,27.486911071759543,0.012421773598094796,1.1133589146381302,1006.78,1086.87,1049.6015155940058,159.61,952.3189411761728,152.38013452716203,29.921715843994335,1.1035631565288877,997.67,1068.55,1030.195036885826,135.21,949.8909612562331,152.3723752635728,29.919739964895612
2,-66664957.7706338,189094209679.59375,0.31741808555784035,8.673698050721348e-06,4.638267956644689e-09,872.9271898405832,21.854502788256184,0.01421805883743161,1.113358914638115,1017.34,1105.65,1071.0550247187316,176.74,955.750343190922,152.07849961640844,29.890439532315018,1.1042635658865865,1001.18,1074.76,1037.1879007846555,138.5,950.7913419318912,152.0644347261566,29.887064962814218
2,-66664957.7706338,189094209679.59375,0.31741808555784035,8.673698050721348e-06,4.638267956644689e-09,872.9271898405832,24.165959348272914,0.01421805883743161,1.1133589146381169,1011.76,1095.84,1059.8318649763362,164.11,953.8739994358502,152.07317384134544,29.889215695158292,1.1048789484181833,999.1,1071.31,1033.1401668261947,132.64,950.241649692242,152.062877776846,29.886658126684225
2,-62461985.27927581,179300818047.5144,0.2796069211750813,1.054064568733914e-05,4.8880366034177066e-09,894.3612703133006,27.486911071759543,0.012421773598094796,1.1133589146381278,1004.9,1083.43,1045.695504000128,154.7,951.7585561212826,152.37834289847797,29.921285604770453,1.103859278664203,996.72,1066.5,1027.9710955863989,132.17,949.6670260520995,152.3716600537508,29.91953470172388
2,-87376438.53583664,224909425156.15012,0.329403157146694,1.0583340903343603e-05,5.272705576534182e-09,944.6627969334072,20.462008562683483,0.014987444299643382,1.1133589146381297,1033.82,1133.93,1103.7892254392523,290.35,961.4623217775055,152.48557148981655,29.94861867627332,1.1025480488668136,1006.93,1085.34,1049.3056676235065,209.18,952.4744062060877,152.455565184217,29.941651161362728
2,-87376438.53583664,224909425156.15012,0.329403157146694,9.995672008570701e-06,4.079685192147344e-09,944.6627969334072,20.462008562683483,0.014987444299643382,1.1133589146381293,1033.82,1133.93,1103.789225439253,258.17,961.4623217775055,152.18377531728038,29.912753924020794,1.1041765666786973,1007.02,1085.88,1049.7218110343972,186.75,952.4862637851808,152.15815600692403,29.906679471913005
2,-87376438.53583664,224909425156.15012,0.329403157146694,9.995672008570701e-06,5.272705576534182e-09,944.6627969334072,20.152139965536684,0.014987444299643382,1.1133589146381269,1035.41,1136.62,1106.922542931262,283.81,962.0308461625725,152.4026704740001,29.936881594950577,1.1034865925162496,1007.36,1086.35,1050.3828544690887,202.92,952.6102539696684,152.37204485052138,29.92982542712046
2,-72399568.79221651,195818715551.15,0.3093657522234755,1.1350245787795048e-05,5.366192152253228e-09,1123.788844083991,23.89927027490137,0.013516146240476796,1.113358914638125,1021.28,1112.49,1078.9470521797089,232.74,957.0804840068719,152.59789658030206,29.957755404385676,1.1026579690077891,1003.16,1078.51,1041.6075323556202,180.29,951.3753484817981,152.57804164388705,29.95302407453203
2,-62461985.27927581,179300818047.5144,0.2796069211750813,1.054064568733914e-05,4.8880366034177066e-09,894.3612703133006,25.61451320311936,0.012421773598094796,1.1133589146381255,1007.57,1088.31,1051.2361417357429,161.64,952.559360557456,152.3809033224069,29.921898415498386,1.103049863723784,998.05,1068.8,1030.61839851499,136.18,949.9868535834796,152.37268154935816,29.91980573298625
