case_id,folder_name,subfolder_name,total_iterations,total_simulation_time,k_eff,std,E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha,SS316_scale,iteration1_平均燃料温度,iteration1_燃料最高温度,iteration1_单体最高温度,iteration1_全局最大应力,iteration1_fuel_new_temperature,iteration1_monolith_new_temperature,iteration1_fuel_temp_error,iteration1_monolith_temp_error,iteration1_max_fuel_center_temp,iteration1_max_monolith_temp,iteration1_Hcore_before,iteration1_Hcore_after,iteration1_Hcore,iteration1_wall1,iteration1_wall2,iteration1_pitch_fuel,iteration1_pitch_HP,iteration1_monolith_volume_change,iteration1_iteration_time,iteration2_平均燃料温度,iteration2_燃料最高温度,iteration2_单体最高温度,iteration2_全局最大应力,iteration2_fuel_new_temperature,iteration2_monolith_new_temperature,iteration2_fuel_temp_error,iteration2_monolith_temp_error,iteration2_max_fuel_center_temp,iteration2_max_monolith_temp,iteration2_Hcore_before,iteration2_Hcore_after,iteration2_Hcore,iteration2_wall1,iteration2_wall2,iteration2_pitch_fuel,iteration2_pitch_HP,iteration2_monolith_volume_change,iteration2_iteration_time,iteration3_平均燃料温度,iteration3_燃料最高温度,iteration3_单体最高温度,iteration3_全局最大应力,iteration3_fuel_new_temperature,iteration3_monolith_new_temperature,iteration3_fuel_temp_error,iteration3_monolith_temp_error,iteration3_max_fuel_center_temp,iteration3_max_monolith_temp,iteration3_Hcore_before,iteration3_Hcore_after,iteration3_Hcore,iteration3_wall1,iteration3_wall2,iteration3_pitch_fuel,iteration3_pitch_HP,iteration3_monolith_volume_change,iteration3_iteration_time
2025_05_28_22_08_30_6,2025_05_28_22_08_30,6,3,1499.9516532421112,N/A,N/A,-76331199.98424318,209618376394.45743,0.245740829193624,1.1278538383350823e-05,5.0164593788445e-09,939.0162148172784,27.185053042027583,0.015039500116705065,0.011142622175432194,969.27,1034.74,1025.94,130.55,969.2701640708456,942.9350096944933,1.1201174294072729,1.0760418572292774,1034.7414589017908,1025.9385724784584,150.0,152.47713809352317,152.47713809352317,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,0.03731415550097984,470.8848581314087,971.9,1040.44,1024.96,129.38,971.9041550495193,943.1303048944578,0.036700361672208144,0.004298341769435825,1040.4404300454585,1024.9635149462988,152.47713809352317,152.47778974028003,152.47778974028003,8.84,29.91860845772182,1.599987232936074,2.77125917890682,1.3211743819567279e-05,522.8595190048218,971.9,1040.44,1024.96,129.38,971.9048545304221,943.1304694257207,9.40110000982949e-06,3.605745418978275e-06,1040.441377441738,1024.9626557976876,152.47778974028003,152.47779028930012,152.47779028930012,8.84,29.918608248421638,1.5999999888069563,2.771281272723283,1.1728946278758021e-08,506.08121609687805
2025_05_28_22_08_30_29,2025_05_28_22_08_30,29,3,1511.1780710220337,N/A,N/A,-60569613.00605756,215477865570.3523,0.2982982716141663,1.0503843586367101e-05,4.1629497802436426e-09,786.4958833607611,25.09779404156811,0.013141581848767875,0.00960181789864103,968.87,1033.72,1025.94,130.55,968.8747766541401,942.9350096944933,1.1194556931450044,1.0760418572292774,1033.7201848119776,1025.9385724784584,150.0,152.21751718985772,152.21751718985772,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,0.03567220670619651,459.8284947872162,970.86,1037.78,1024.98,129.4,970.861356245624,943.1280735695701,0.02783307611749623,0.0042492315149711265,1037.7771256401065,1024.9763902155673,152.21751718985772,152.21808492259663,152.21808492259663,8.84,29.91861136939839,1.5999873886467029,2.771259448605541,1.3542476300827018e-05,516.7716748714447,970.86,1037.78,1024.98,129.4,970.8618884814093,943.1282720997608,7.254988355040097e-06,4.351053532522e-06,1037.7774846448865,1024.9754339753024,152.21808492259663,152.21808550642803,152.21808550642803,8.84,29.918611110090076,1.5999999861326017,2.7712812680911654,1.5156812022869652e-08,534.4428172111511
2025_05_28_22_08_30_2,2025_05_28_22_08_30,2,3,1437.6466088294983,N/A,N/A,-76331199.98424318,205780511283.25815,0.245740829193624,1.1278538383350823e-05,5.0164593788445e-09,943.9940322510344,27.185053042027583,0.015039500116705065,0.011142622175432194,969.25,1034.69,1025.94,130.55,969.2498420119636,942.9350096944933,1.1200834175932444,1.0760418572292774,1034.6889672369043,1025.9385724784584,150.0,152.47713809352314,152.47713809352314,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,0.037314155500979454,483.53476190567017,971.88,1040.39,1024.96,129.38,971.8838402421813,943.1303031631886,0.036710857562287126,0.004298303665136527,1040.3882577423365,1024.9634936419056,152.47713809352314,152.477789734503,152.477789734503,8.84,29.918608467287182,1.5999872334476104,2.7712591797928274,1.3211081110123778e-05,482.7969207763672,971.88,1040.39,1024.96,129.38,971.8845504291525,943.1304717985536,9.547597553350045e-06,3.69568802456532e-06,1040.389206746796,1024.9626399010158,152.477789734503,152.47779029721826,152.47779029721826,8.84,29.918608250740906,1.5999999884194467,2.771281272052097,1.2169848252288545e-08,471.18361163139343
2025_05_28_22_08_30_7,2025_05_28_22_08_30,7,3,1510.4804947376251,N/A,N/A,-76331199.98424318,209618376394.45743,0.245740829193624,1.1278538383350823e-05,5.0164593788445e-09,943.9940322510344,24.470727601630855,0.015039500116705065,0.011142622175432194,968.51,1032.79,1025.94,130.55,968.5130296763915,942.9350096944933,1.1188502588726217,1.0760418572292774,1032.7858026117365,1025.9385724784584,150.0,152.47713809352317,152.47713809352317,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,0.03731415550097984,471.29414200782776,971.15,1038.5,1024.96,129.38,971.1474235730558,943.1303492776573,0.03709733141466136,0.004299318619661017,1038.4975637310877,1024.9633146042152,152.47713809352317,152.47778988838118,152.47778988838118,8.84,29.918608400420254,1.5999872298717013,2.7712591735991707,1.3214969457539873e-05,528.4824438095093,971.15,1038.5,1024.96,129.38,971.1481374804553,943.130515582459,9.693582814394298e-06,3.644609439905327e-06,1038.4985188781138,1024.9624717747065,152.47778988838118,152.47779044331938,152.47779044331938,8.84,29.91860818834414,1.5999999886585041,2.7712812724661564,1.1893448322945646e-08,510.56941986083984
2025_05_28_22_08_30_27,2025_05_28_22_08_30,27,3,1519.977150440216,N/A,N/A,-60569613.00605756,215477865570.3523,0.2982982716141663,1.0503843586367101e-05,4.753145706214395e-09,786.4958833607611,23.280611731111534,0.013141581848767875,0.00960181789864103,968.45,1032.62,1025.94,130.55,968.4497078028459,942.9350096944933,1.118744280841583,1.0760418572292774,1032.6222455591242,1025.9385724784584,150.0,152.32127424808218,152.32127424808218,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,0.03632908024858357,467.01675629615784,970.44,1036.68,1024.97,129.39,970.4363041568371,943.1289926727961,0.02800006392572533,0.004269460480083946,1036.6802295658686,1024.9710847010424,152.32127424808218,152.32188222539327,152.32188222539327,8.84,29.918610165802022,1.5999873242807807,2.7712593371204934,1.3368961114045057e-05,526.4413149356842,970.44,1036.68,1024.97,129.39,970.4368526422026,943.1291966682114,7.520059753662216e-06,4.470741152526331e-06,1036.680660104831,1024.970148646252,152.32188222539327,152.3218828647796,152.3218828647796,8.84,29.918609930402162,1.5999999874111874,2.7712812703057406,1.3043598284930684e-08,526.3614213466644
2025_05_28_22_08_30_20,2025_05_28_22_08_30,20,3,1511.2473504543304,N/A,N/A,-66548444.53648613,171095616616.73273,0.3677101445639173,9.270243021344635e-06,4.873356031742906e-09,915.7619532148434,22.937496870597005,0.010782121444030617,0.010546016570824452,968.69,1033.23,1025.94,130.55,968.6868261587757,942.9350096944933,1.1191411316464865,1.0760418572292774,1033.2347145170252,1025.9385724784584,150.0,152.16792657313215,152.16792657313215,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,0.03535793804872051,463.8398368358612,970.48,1036.8,1024.98,129.4,970.4782676272378,943.1276620655542,0.02516535102248263,0.0042401745340508645,1036.7961188600434,1024.9787661689224,152.16792657313215,152.16850232547796,152.16850232547796,8.84,29.91861191915355,1.5999874180465072,2.7712594995274955,1.3448292121493942e-05,521.9397201538086,970.48,1036.8,1024.98,129.4,970.478758072286,943.127870214885,6.720426014913896e-06,4.561910940672879e-06,1036.7963840803322,1024.977831660076,152.16850232547796,152.16850294757324,152.16850294757324,8.84,29.918611659701778,1.5999999861249303,2.771281268077878,1.491461109029342e-08,525.3398237228394
2025_05_28_22_08_30_0,2025_05_28_22_08_30,0,3,1502.554090499878,N/A,N/A,-76331199.98424318,209618376394.45743,0.245740829193624,1.1278538383350823e-05,5.0164593788445e-09,943.9940322510344,27.185053042027583,0.015039500116705065,0.011142622175432194,969.25,1034.69,1025.94,130.55,969.2498420119636,942.9350096944933,1.1200834175932444,1.0760418572292774,1034.6889672369043,1025.9385724784584,150.0,152.47713809352317,152.47713809352317,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,0.03731415550097984,473.99263739585876,971.88,1040.39,1024.96,129.38,971.8838402421813,943.1303031631886,0.036710857562287126,0.004298303665136527,1040.3882577423365,1024.9634936419056,152.47713809352317,152.47778973450298,152.47778973450298,8.84,29.918608467287182,1.5999872334476104,2.7712591797928274,1.3211081110730777e-05,523.9857449531555,971.88,1040.39,1024.96,129.38,971.8845504291525,943.1304717985536,9.547597553350045e-06,3.69568802456532e-06,1040.389206746796,1024.9626399010158,152.47778973450298,152.4777902972177,152.4777902972177,8.84,29.918608250740906,1.5999999884194467,2.771281272052097,1.2169851894260508e-08,504.33819365501404
2025_05_28_22_08_30_17,2025_05_28_22_08_30,17,3,1507.4880108833313,N/A,N/A,-66548444.53648613,171095616616.73273,0.3677101445639173,9.270243021344635e-06,4.873356031742906e-09,813.3245466004478,22.937496870597005,0.010782121444030617,0.008334119110266016,968.03,1031.55,1025.94,130.55,968.032833027981,942.9350096944933,1.1180465824736083,1.0760418572292774,1031.5454714387934,1025.9385724784584,150.0,152.16792657313215,152.16792657313215,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,0.03535793804872051,466.163702249527,969.45,1034.16,1024.98,129.4,969.451196355746,943.127695375086,0.020109263542586932,0.004240907658837165,1034.158930704221,1024.978614509623,152.16792657313215,152.16850242503008,152.16850242503008,8.84,29.918611869031068,1.5999874153660574,2.7712594948848204,1.3451309018149244e-05,521.9468648433685,969.45,1034.16,1024.98,129.4,969.451594007347,943.1279346574407,5.5266850470934816e-06,5.244234949589137e-06,1034.158739947512,1024.9774979136425,152.16850242503008,152.1685031401725,152.1685031401725,8.84,29.91861158392754,1.5999999847531148,2.7712812657018238,1.6181927651244132e-08,519.2247531414032
2025_05_28_22_08_30_15,2025_05_28_22_08_30,15,3,1500.9460098743439,N/A,N/A,-66548444.53648613,171095616616.73273,0.3677101445639173,9.691032143565767e-06,4.873356031742906e-09,915.7619532148434,22.937496870597005,0.010782121444030617,0.008334119110266016,967.81,1030.97,1025.94,130.55,967.8085839997794,942.9350096944933,1.117671270292518,1.0760418572292774,1030.9662430376093,1025.9385724784584,150.0,152.22744309263425,152.22744309263425,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,0.035735085144712554,461.29522681236267,969.23,1033.58,1024.98,129.4,969.2269636369601,943.1282232189786,0.020173633950374272,0.0042525252175480465,1033.5801007989317,1024.9755827892027,152.22744309263425,152.2280327174201,152.2280327174201,8.84,29.918611171618203,1.5999873780698148,2.7712594302858333,1.3413392719705056e-05,523.8768396377563,969.23,1033.58,1024.97,129.39,969.227355814153,943.1284600095245,5.4676396855742416e-06,5.189563150529781e-06,1033.5799145484748,1024.9744579645444,152.2280327174201,152.22803344006127,152.22803344006127,8.84,29.918610889099824,1.5999999848913642,2.7712812659412784,1.594516384437627e-08,515.6338536739349
2025_05_28_22_08_30_4,2025_05_28_22_08_30,4,3,1492.9870069026947,N/A,N/A,-76331199.98424318,209618376394.45743,0.245740829193624,1.0107914833199854e-05,5.0164593788445e-09,943.9940322510344,27.185053042027583,0.015039500116705065,0.011142622175432194,969.25,1034.69,1025.94,130.55,969.2498420119636,942.9350096944933,1.1200834175932444,1.0760418572292774,1034.6889672369043,1025.9385724784584,150.0,152.3115648034923,152.3115648034923,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,0.0362676488700125,470.7927932739258,971.88,1040.4,1024.97,129.39,971.8841604403827,943.1288610896316,0.036715320264816005,0.004266564405770909,1040.3982094211724,1024.9718602136786,152.3115648034923,152.3121775934047,152.3121775934047,8.84,29.9186103397643,1.599987333583935,2.7712593532340293,1.3324367745066622e-05,515.467777967453,971.88,1040.4,1024.97,129.39,971.8848612752341,943.1290201834673,9.421829153373223e-06,3.4866931124736917e-06,1040.3990445215054,1024.9709559324142,152.3121775934047,152.31217809634458,152.31217809634458,8.84,29.918610161373923,1.5999999904599647,2.7712812755863774,9.763666345567798e-09,506.4934997558594
2025_05_28_22_08_30_18,2025_05_28_22_08_30,18,3,1503.1812348365784,N/A,N/A,-66548444.53648613,171095616616.73273,0.3677101445639173,9.270243021344635e-06,4.873356031742906e-09,915.7619532148434,18.004598310352552,0.010782121444030617,0.008334119110266016,966.81,1028.38,1025.94,130.55,966.8070417073772,942.9350096944933,1.1159950488826396,1.0760418572292774,1028.3792902320902,1025.9385724784584,150.0,152.16792657313215,152.16792657313215,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,0.03535793804872051,459.9628474712372,968.23,1031.01,1024.98,129.4,968.2259738311578,943.1277737010759,0.020473130706856364,0.004242631571529205,1031.0128492392,1024.9783128003746,152.16792657313215,152.16850265912274,152.16850265912274,8.84,29.918611766279227,1.5999874098710951,2.7712594853672665,1.3457296488988937e-05,517.005166053772,968.23,1031.01,1024.98,129.4,968.2263667027075,943.1280074697103,5.554841148524704e-06,5.123384628576626e-06,1031.0127291951248,1024.9772220123505,152.16850265912274,152.16850335778634,152.16850335778634,8.84,29.91861146988675,1.5999999841493995,2.771281264656158,1.711704788437923e-08,526.0803923606873
2025_05_28_22_08_30_1,2025_05_28_22_08_30,1,3,1438.286735534668,N/A,N/A,-61024007.675967924,209618376394.45743,0.245740829193624,1.1278538383350823e-05,5.0164593788445e-09,943.9940322510344,27.185053042027583,0.015039500116705065,0.011142622175432194,969.25,1034.69,1025.94,130.55,969.2498420119636,942.9350096944933,1.1200834175932444,1.0760418572292774,1034.6889672369043,1025.9385724784584,150.0,152.4771380935231,152.4771380935231,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,0.037314155500979454,480.141583442688,971.88,1040.39,1024.96,129.38,971.8838402421813,943.1303031631886,0.036710857562287126,0.004298303665136527,1040.3882577423365,1024.9634936419056,152.4771380935231,152.477789734503,152.477789734503,8.84,29.918608467287182,1.5999872334476104,2.7712591797928274,1.3211081110123778e-05,479.12133622169495,971.88,1040.39,1024.96,129.38,971.8845504291525,943.1304717985536,9.547597553350045e-06,3.69568802456532e-06,1040.389206746796,1024.9626399010158,152.477789734503,152.47779029721798,152.47779029721798,8.84,29.918608250740906,1.5999999884194467,2.771281272052097,1.2169850275606301e-08,478.8939325809479
2025_05_28_22_08_30_22,2025_05_28_22_08_30,22,3,1513.1787073612213,N/A,N/A,-60569613.00605756,215477865570.3523,0.2982982716141663,1.0503843586367101e-05,4.1629497802436426e-09,786.4958833607611,23.280611731111534,0.013141581848767875,0.00960181789864103,968.45,1032.62,1025.94,130.55,968.4497078028459,942.9350096944933,1.118744280841583,1.0760418572292774,1032.6222455591242,1025.9385724784584,150.0,152.21751718985772,152.21751718985772,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,0.03567220670619651,458.74402046203613,970.44,1036.69,1024.98,129.4,970.4364921890946,943.1281018637237,0.028002714144638223,0.004249854253995164,1036.6861653388355,1024.9762878611623,152.21751718985772,152.2180850058032,152.2180850058032,8.84,29.91861134353279,1.5999873872634625,2.771259446209698,1.3543824145008554e-05,524.1396036148071,970.44,1036.69,1024.98,129.4,970.4370193347092,943.1283019250243,7.227460477757127e-06,4.3846071259403775e-06,1036.6865212452371,1024.975313471184,152.2180850058032,152.21808559413705,152.21808559413705,8.84,29.918611107805553,1.5999999873936805,2.7712812702754177,1.3400102984166344e-08,530.160966873169
