E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2,iteration3_avg_fuel_temp,iteration3_max_fuel_temp,iteration3_max_monolith_temp,iteration3_max_global_stress,iteration3_monolith_new_temperature,iteration3_Hcore_after,iteration3_wall2
-79421357.56361702,232451706691.0005,0.29917035368163,9.386563475541904e-06,4.795881488965272e-09,1292.3879992802022,22.848727811833346,0.0135301741017528,912.29,929.51,926.198011339298,41.62,903.1223682008756,152.05323910878457,29.871096722602488,914.17,934.44,926.0517121145382,41.39,903.1516017587868,152.05332456433814,29.871103105632884,914.17,934.44,926.0516791365842,41.39,903.1515738624712,152.05332448279106,29.87110309588209
-79259698.19380087,216672781000.10925,0.2719816143814295,1.1837786704342113e-05,5.654947866425336e-09,959.5107691774564,24.349994479446472,0.0123184393469517,914.68,936.02,926.1980315769796,44.67,903.122365936991,152.52531722275572,29.922628191879788,916.77,941.48,926.0506178183858,44.42,903.1514809223124,152.52542093901965,29.92263570811674,916.77,941.48,926.0506459916976,44.42,903.1514392592936,152.52542079060248,29.922635691466805
-77898772.03597203,203764572748.95715,0.2945767446335863,9.797499422752724e-06,5.473639171608539e-09,1035.2362153354406,22.35929379752545,0.0157097538188094,912.73,930.72,926.1980315769796,36.88,903.122365936991,152.21937226073524,29.888514827935364,915.02,936.75,926.0512296449124,36.68,903.1515789507356,152.21946571236174,29.88852181446413,915.02,936.75,926.0512619342878,36.68,903.1515449195184,152.21946560349602,29.888521803414758
-70352347.72884764,261341515071.901,0.3159295788822679,1.2363482074531949e-05,4.859056575926135e-09,829.1620194783643,25.94616070267533,0.0147499301737581,914.69,936.06,926.1980315769796,64.1,903.122365936991,152.4668139611328,29.929402694291117,916.94,941.94,926.0519645443844,63.74,903.1512820127095,152.46691197788954,29.929409950192408,916.94,941.94,926.0519833394952,63.74,903.151243370968,152.46691184690494,29.92940993623001
-63391660.28876067,209485894858.9579,0.3270675450439341,1.1029574666153294e-05,5.618921919261885e-09,995.5356407611172,21.557143469500872,0.0114441166559667,913.3,932.26,926.1980315769796,48.21,903.122365936991,152.40995837741673,29.92011074383344,914.91,936.46,926.0517686859702,47.94,903.1513730474358,152.41005786264998,29.92011831064272,914.91,936.46,926.0517771565784,47.94,903.151347274429,152.41005777425607,29.92011830108595
-64501637.44425248,186637870154.1408,0.3191812949664911,1.1306244589782262e-05,5.5014260841791965e-09,890.9562194195247,23.2749754369723,0.0124846609771289,913.71,933.39,926.1980315769796,40.61,903.122365936991,152.42828833737164,29.921463928296006,915.42,937.82,926.0516758541504,40.38,903.1513733307994,152.42838795059225,29.921471434645763,915.42,937.82,926.051675911237,40.38,903.1513423149372,152.4283878440811,29.921471423078533
-63365454.88533962,197250764498.97287,0.3232832862027435,1.0066489890781553e-05,4.301783963028755e-09,1007.4116471208048,20.29889476499589,0.0124141585093787,912.97,931.38,926.198011339298,38.2,903.1223682008756,152.06481713245554,29.87993461354594,914.83,936.23,926.0523651522049,37.99,903.1514675882312,152.0649006210349,29.879940888800142,914.83,936.23,926.0523986395052,37.99,903.151448132008,152.06490056521292,29.879940883737905
-78534571.56962003,199403260018.14557,0.2980656128951738,1.1005888852010145e-05,5.069039063078293e-09,993.6915716126032,21.96634290768631,0.0159424092861295,912.76,930.8,926.1980315769796,37.74,903.122365936991,152.3171270374068,29.904335231261204,915.09,936.94,926.0514684881192,37.53,903.1514865230778,152.31722174923036,29.90434223550298,915.09,936.94,926.0514851238148,37.53,903.1514468624226,152.31722162023712,29.904342220892925
-77672735.91551098,215053420915.65,0.3363415986956426,9.639672462368649e-06,5.308565262714955e-09,864.8153767946394,19.869364647370663,0.0123523797137311,913.63,933.18,926.1980315769796,41.71,903.122365936991,152.17108712929254,29.89135268591239,915.67,938.5,926.0521316456196,41.48,903.151444437662,152.17117794565735,29.891359691714484,915.67,938.51,926.0521295413744,41.48,903.1514111202088,152.17117784160124,29.891359679135885
-74793257.69083554,198821438278.85687,0.2727592408213835,1.0425542411933236e-05,4.768623399871013e-09,817.2429934835377,23.42002853235826,0.0152236197701481,913.21,932.03,926.1980315769796,35.18,903.122365936991,152.18954521031807,29.883921409423674,915.04,936.81,926.051207979928,34.98,903.1515971496516,152.18963496287034,29.8839279191565,915.04,936.81,926.0511940297798,34.98,903.1515691014578,152.18963487674958,29.883927908842477
-61707743.218755,201299432563.5086,0.2373667856282647,1.0205111438116894e-05,4.798001003857823e-09,910.9226240553056,23.212511003165805,0.0109815756766094,914.32,935.05,926.1980315769796,36.7,903.122365936991,152.16447189799615,29.87340837521801,916.01,939.43,926.050566805432,36.49,903.1516956752374,152.16456125551616,29.87341468424335,916.01,939.43,926.0505762208268,36.49,903.1516721202356,152.16456118375183,29.873414677364647
-61093655.85533801,202210877949.2652,0.3092313135982656,9.514487931271034e-06,4.999434234103889e-09,700.5613675797663,25.114693942404543,0.0134948265575636,914.97,936.82,926.1980315769796,39.51,903.122365936991,152.10374486362167,29.878638735323456,916.98,942.05,926.0518124334634,39.29,903.1515094593352,152.10383248944623,29.878645336990115,916.98,942.05,926.0518557271298,39.29,903.1514736148936,152.103832381672,29.878645325049085
-63450607.78092133,215793521440.79196,0.2889434383057421,1.1451107740235368e-05,5.1419316751337915e-09,1022.2954203093276,24.51634480658448,0.0146477267520444,913.94,934.02,926.1980315769796,47.46,903.122365936991,152.38932051106198,29.91146822775608,916.37,940.41,926.0512717765124,47.2,903.151459748766,152.38941774879504,29.91147534803733,916.37,940.41,926.0513164376129,47.2,903.1514175281496,152.38941760768384,29.91147533369452
-68220550.75285463,212651686248.8753,0.2896448752073685,1.14163071402471e-05,4.945295315938357e-09,870.4021835019793,21.79279893487929,0.0129687064153132,913.44,932.64,926.1980315769796,44.68,903.122365936991,152.35255735236086,29.907841848018805,915.24,937.35,926.0513614015812,44.43,903.1514716493408,152.35265266972738,29.907848817887075,915.24,937.35,926.0513744369,44.43,903.1514423313872,152.35265257371404,29.907848808420155
-59382434.73683962,165468492888.47348,0.2384542177912171,9.935474254965764e-06,4.956010907780696e-09,822.9994894334936,21.62753044232877,0.0129448500697741,913.81,933.66,926.1980315769796,27.99,903.122365936991,152.15369783772303,29.87145590496197,915.76,938.73,926.0505258323396,27.83,903.1517211643322,152.1537875510775,29.87146227210605,915.76,938.73,926.0505256511124,27.83,903.1516908064472,152.15378745829923,29.871462262116967
-66888006.8914979,222254277587.98438,0.3576629132939048,7.455938219476605e-06,4.4688971228435485e-09,961.06189058242,26.61354113228114,0.0146999037461756,914.28,934.92,926.1980315769796,38.33,903.122365936991,151.73840692373886,29.840445741920856,916.46,940.65,926.0526516153544,38.12,903.1515768212154,151.7384808360094,29.840451585496208,916.46,940.65,926.0526839503914,38.12,903.1515454728776,151.73848075668812,29.84045157712648
-67777773.30863565,189804531092.62933,0.2965098153965424,1.0852680949838777e-05,5.554033241936406e-09,986.9933344929348,21.2692964406763,0.0144697799564627,912.57,930.28,926.1980315769796,38.38,903.122365936991,152.37541899515523,29.909099281206743,914.46,935.22,926.0511595375996,38.16,903.1515074670918,152.37551757073524,29.90910661123492,914.46,935.22,926.0511923156436,38.16,903.1514761104188,152.37551746466582,29.909106598905385
-59344736.65131276,233929001608.26703,0.3416676621820861,9.443432361815405e-06,4.927801069174318e-09,753.1382906668401,21.24040102226471,0.0153646547338443,913.3,932.27,926.1980315769796,50.37,903.122365936991,152.0824439503017,29.882407636477357,915.37,937.69,926.0524051597672,50.09,903.1514529064788,152.0825304377767,29.882414316031262,915.37,937.69,926.0524157624112,50.09,903.1514213993726,152.08253034409253,29.882414306020674
-71464367.75128084,176011354518.3814,0.303982763034113,1.0009300305865314e-05,5.415715847209961e-09,890.1021096264221,25.74533047154808,0.0097537645623583,915.19,937.4,926.1980315769796,31.57,903.122365936991,152.23862394449438,29.893301259029265,916.68,941.24,926.051517723151,31.4,903.1514839832324,152.2387174845344,29.89330828213029,916.68,941.24,926.0515179188982,31.4,903.1514612710909,152.23871741157245,29.89330827568356
-61297262.55357891,171042833390.00424,0.2785773691492348,1.1675843239301114e-05,5.157257714713547e-09,956.4044850068816,22.751644290295317,0.0119439641559499,913.88,933.85,926.1980315769796,34.65,903.122365936991,152.4222629742881,29.913376579235333,915.7,938.58,926.0510051205936,34.45,903.1514838298144,152.4223614150719,29.9133837195133,915.7,938.58,926.0510285571924,34.45,903.1514506434428,152.42236130287583,29.91338370737479
-87265283.65540047,226003981793.88748,0.3115540216718467,8.190723820259875e-06,5.856059405034546e-09,954.511254961804,26.00109973279691,0.0137231079676233,913.96,934.06,926.1980315769796,38.13,903.122365936991,152.06403377708915,29.86912541370187,915.83,938.93,926.0514267876488,37.92,903.1516140582146,152.06412382557355,29.86913234987303,915.83,938.93,926.0514236931314,37.92,903.1515895027362,152.06412374997203,29.86913234220396
-72369571.92658183,191657216410.1944,0.3342052936525235,8.563962486679642e-06,5.873083319468897e-09,998.4132140825948,21.13199658609949,0.0119772966339922,913.06,931.62,926.1980315769796,34.82,903.122365936991,152.11737044812864,29.880501267575443,914.73,935.96,926.051764271092,34.62,903.151539879943,152.11746205847288,29.880508427072154,914.73,935.96,926.0517742939364,34.62,903.1515168369984,152.11746198611417,29.88050841919244
-71437610.22021736,179028818053.71826,0.2502409052088841,1.0473651544441716e-05,5.829724328067679e-09,1080.0118011533343,23.1723326513187,0.0124494447991138,913.25,932.13,926.1980315769796,31.79,903.122365936991,152.3690060191587,29.896715430317204,915.0,936.69,926.0501142236878,31.61,903.1516722793768,152.36910603869546,29.896722638722373,915.0,936.69,926.0501305428544,31.61,903.1516452274432,152.36910594636927,29.8967226290962
-69624465.66636129,207030898046.37308,0.3079744028904478,9.90609112460802e-06,4.3886544814625734e-09,1071.9817199513575,24.127668881584214,0.0131521875603957,914.4,935.26,926.1980315769796,38.23,903.122365936991,152.0572467611452,29.87550529380979,916.83,941.65,926.0521159195524,38.01,903.1514979146896,152.05733044187463,29.87551152330806,916.83,941.65,926.0521409297514,38.01,903.1514565711302,152.05733032311574,29.875511510766657
-62812153.42611972,201412332364.0561,0.3109164108465472,1.060165898866727e-05,5.065767898040588e-09,858.4416307241107,24.518032659287105,0.0123534606905714,914.7,936.07,926.198011339298,42.17,903.1223682008756,152.261833538871,29.89972973294345,916.64,941.12,926.0517581387138,41.93,903.151423514296,152.26192624661795,29.89973667077418,916.64,941.12,926.051797107954,41.93,903.1513976137464,152.26192616397566,29.89973666456321
-75828745.55528912,231834429176.56827,0.3140906981526141,1.015302118721559e-05,5.207824398300709e-09,947.6769007132424,21.64394214643143,0.0148962299231697,912.31,929.57,926.1980315769796,46.82,903.122365936991,152.2242103863431,29.894582032942623,913.95,933.86,926.05171137436,46.56,903.151502019769,152.22430269874357,29.894589000470027,913.95,933.86,926.0517140287386,46.56,903.151479084862,152.22430262607793,29.89458899298708
-56489712.30278454,180279466390.69043,0.3176446816968054,8.891636279067613e-06,3.837244537932774e-09,1012.2237394076924,22.49394848326285,0.0136989042313947,912.87,931.11,926.1980315769796,30.98,903.122365936991,151.82994867721774,29.8498383737737,914.66,935.78,926.0524020801752,30.8,903.1515905696024,151.83002308572424,29.849843956753958,914.66,935.78,926.0524118667626,30.8,903.1515651785884,151.83002302107604,29.84984394999546
-76284898.95832568,214706122799.4036,0.2957172852034474,1.0376600485718057e-05,4.4891464980943166e-09,1044.0808098799323,21.66901063852204,0.0121395657823255,913.04,931.56,926.1980315769796,39.53,903.122365936991,152.1373645827678,29.88320010371622,914.73,935.97,926.0517649965484,39.31,903.151529278421,152.1374513377563,29.883206489308627,914.73,935.97,926.0517927061264,39.31,903.1515082054586,152.13745127506803,29.88320648251728
-56418738.43002586,197291624715.85483,0.3080172667199959,1.0538176408189402e-05,6.034883979473492e-09,964.6014573871676,23.232772604811043,0.0134154915372578,913.07,931.64,926.1980315769796,44.74,903.122365936991,152.4111850435102,29.913784012904856,914.74,935.98,926.0511694991446,44.49,903.1514793063355,152.41128657330609,29.91379168448565,914.74,935.98,926.0511597748674,44.49,903.151450715536,152.41128647359798,29.913791674171517
-72587907.86101145,222669387129.1028,0.3215848562757291,9.10096651578105e-06,5.484751474549476e-09,811.5463828264826,19.7536902939292,0.0142486861821552,912.84,931.01,926.1980315769796,43.07,903.122365936991,152.12682523192555,29.8814841974429,914.71,935.92,926.051738707662,42.83,903.151542318724,152.1269156204533,29.881491136123863,914.71,935.92,926.0517607353656,42.83,903.1515164480898,152.1269155403054,29.881491127388397
-77062184.93452755,212325901667.78812,0.2651838255724986,9.230035944129636e-06,5.0850294968629606e-09,887.6567209509044,23.206480812057737,0.0107118481282479,914.38,935.22,926.1980315769796,35.51,903.122365936991,152.07916136555076,29.86648638845338,916.02,939.44,926.0510081291536,35.31,903.1516694266944,152.07924901449343,29.86649278949827,916.02,939.44,926.0510020626114,35.31,903.1516494289148,152.07924895467812,29.866492782788026
-70444910.17545708,204092138077.6433,0.3255129868489597,1.1646251374661356e-05,4.6086564334609875e-09,898.9505137630919,19.7579702958262,0.0131165349586994,913.27,932.19,926.1980315769796,43.57,903.122365936991,152.32884042835482,29.91435234586002,915.37,937.69,926.0522634551336,43.33,903.151341563406,152.32893323732955,29.914359282347288,915.37,937.69,926.0522822082786,43.33,903.1513017842498,152.32893310991622,29.91435926873578
-79297516.19434334,215338036631.2553,0.3171213655851291,9.431419758716536e-06,5.308139622609742e-09,1044.3399749877738,23.130476556910764,0.013198903980563,913.24,932.1,926.198011339298,39.62,903.1223682008756,152.14280611217,29.88372718293796,915.11,936.98,926.0517640520828,39.4,903.1515246849222,152.14289625738158,29.88373404737439,915.11,936.99,926.0517925317072,39.4,903.1515075221802,152.14289620431788,29.88373404395405
-75661677.33532622,196056273324.82608,0.2852047025161924,9.300567116805716e-06,5.750608194769516e-09,893.4080408374593,24.76738569606619,0.0134685270445134,914.49,935.5,926.1980315769796,34.26,903.122365936991,152.19719545706812,29.882227235886774,916.61,941.04,926.0509705037388,34.07,903.151607156243,152.19728937806713,29.88223425078598,916.61,941.04,926.0510211199224,34.07,903.1515707244268,152.19728926104946,29.88223423887753
-76336687.56267765,225156436873.4801,0.2867891618721263,9.91438264552478e-06,5.444260267498585e-09,905.8200763617632,23.704042763546056,0.0127909581846637,914.28,934.93,926.1980315769796,42.98,903.122365936991,152.2304179178183,29.88853508291717,916.29,940.18,926.0511322512338,42.73,903.1515647329076,152.23051156486616,29.88854203040105,916.29,940.18,926.051171456339,42.73,903.1515314691046,152.23051145818096,29.88854201930587
-69120345.65484878,236177677743.42316,0.2578120993681498,9.866639273880051e-06,4.548602834030415e-09,781.2196848158666,25.8788224005112,0.0138470876773203,914.41,935.29,926.1980315769796,43.27,903.122365936991,152.0779714676358,29.867721915251675,916.28,940.15,926.0511200296592,43.03,903.1516479016242,152.07805688565944,29.86772804251327,916.28,940.15,926.051126158438,43.03,903.1516184536542,152.07805679975658,29.86772803398402
-82168390.4761977,207349402175.90887,0.3523569764606559,1.1115873152595912e-05,4.398676188951725e-09,829.6621316584321,22.74616858113331,0.0143300624668296,914.3,934.99,926.1980315769796,41.06,903.122365936991,152.2227673307473,29.906766372894896,916.69,941.26,926.0529002427731,40.83,903.1512720292365,152.22285569965854,29.906773116749967,916.69,941.26,926.0529572357324,40.83,903.1512281705456,152.2228555655771,29.90677310273389
-64971090.04207096,183360564362.37,0.3036211227869559,8.8720430341526e-06,4.4198656893581885e-09,825.4535723369639,22.89910312411329,0.0137170448494949,914.56,935.69,926.1980315769796,30.47,903.122365936991,151.92225292584988,29.85656467924142,916.9,941.83,926.0520174645842,30.3,903.1515817262464,151.92233260384157,29.85657064305972,916.9,941.83,926.0520292688768,30.3,903.1515446742663,151.9223325027918,29.856570632080505
-65988767.78720038,233474382212.0332,0.3650775384693893,1.0505842804236482e-05,5.560993426505842e-09,864.5563571721309,25.20268726732785,0.0118515834613831,915.22,937.48,926.1980315769796,56.3,903.122365936991,152.329567807214,29.917704760108613,917.19,942.61,926.0526230427768,55.99,903.1512455306008,152.3296640577731,29.91771231341173,917.19,942.61,926.0526481827922,55.99,903.1512098745746,152.32966393893707,29.917712300375296
-59991280.14211996,208660562472.4553,0.3133834605543536,8.600853334633521e-06,4.503950100345446e-09,1004.1061913277844,23.27267768177247,0.0161922278313798,913.09,931.71,926.1980315769796,37.72,903.122365936991,151.8992198016116,29.854757662292467,915.55,938.18,926.0520839704226,37.5,903.1516081371886,151.89929913894494,29.85476366924018,915.55,938.18,926.0520849924096,37.51,903.1515692998428,151.89929903357412,29.854763657710446
-64769754.406854674,236916520908.66492,0.32958161408693,1.064844473646392e-05,4.367151646431925e-09,989.6582872033327,22.184127370549515,0.0128978171546723,913.13,931.8,926.198011339298,51.4,903.1223682008756,152.1543075509879,29.8929164787872,914.89,936.4,926.0524706901429,51.11,903.1514097449927,152.15439400851488,29.892922987026356,914.89,936.4,926.0524344789236,51.11,903.1513755801922,152.1543939068046,29.89292297363433
-70903697.73309062,165982613335.34338,0.3028316239270396,1.131212039679894e-05,5.179231555719834e-09,827.2330614804252,21.09557431874284,0.0127077677813974,913.36,932.44,926.1980315769796,30.94,903.122365936991,152.37657144547987,29.91266045395941,915.09,936.95,926.0515026184185,30.76,903.1514370777396,152.37666834395372,29.912667638387145,915.09,936.95,926.051511589431,30.76,903.1514069546683,152.3766682435483,29.912667627661097
-75860861.74348843,217806778073.11145,0.2813182899340266,9.430366500797568e-06,5.4341039119670875e-09,918.9061858944648,27.73554797835865,0.0110970002515481,914.62,935.86,926.1980315769796,39.4,903.122365936991,152.16319371300227,29.878688467009734,916.07,939.57,926.0510782116298,39.18,903.1516055089578,152.16328527414095,29.87869525524404,916.07,939.57,926.0510671783636,39.18,903.1515859740628,152.16328521296873,29.878695248125933
-60003354.62913992,197035413007.59677,0.3293359542992004,1.181576090352975e-05,5.268741410605974e-09,874.9451385307933,24.157970746050143,0.0140779674467562,913.91,933.92,926.1980315769796,46.72,903.122365936991,152.45938756094574,29.929241444369527,915.91,939.16,926.0520358429578,46.46,903.1512947681798,152.4594869886396,29.92924894852252,915.91,939.16,926.0520487322004,46.46,903.1512573362388,152.4594868599861,29.929248935212257
-78534571.56962003,199403260018.14557,0.2980656128951738,1.1005888852010145e-05,5.069039063078293e-09,993.6915716126032,21.96634290768631,0.0132669749265751,913.21,932.02,926.1980315769796,37.74,903.122365936991,152.3171270374068,29.904335231261204,915.15,937.1,926.0514911540896,37.53,903.151477090106,152.31722171855037,29.90434223179848,915.15,937.1,926.0514987840088,37.53,903.151445641054,152.31722161626476,29.904342220970012
-68566118.04142286,182655608376.21967,0.3064387325980071,1.00990732246814e-05,4.1755718130368616e-09,787.939763237059,25.34505150709748,0.0139093642669898,914.47,935.45,926.1980315769796,31.95,903.122365936991,152.04866044839414,29.87522096596839,916.44,940.58,926.0521927713596,31.77,903.1514858571168,152.0487429770332,29.87522707469732,916.44,940.58,926.0522051196924,31.77,903.1514566247616,152.0487428941854,29.875227064944347
-79462490.07142934,210587744994.3716,0.2796019782273697,8.905967909298131e-06,4.935374221835305e-09,718.9568567616902,24.05876487205241,0.0105865524148685,914.79,936.31,926.1980315769796,34.07,903.122365936991,152.01086883548598,29.861124009555617,916.31,940.22,926.051385185914,33.88,903.151635533372,152.01095357631684,29.861130273825957,916.31,940.22,926.0513966349814,33.88,903.1516163991762,152.01095352091943,29.861130268550763
-77890449.22815114,207254036741.0892,0.3303011709755507,1.037138650775644e-05,5.330525917918642e-09,924.7255449579496,20.93486469363756,0.0127836116934306,913.01,931.48,926.1980315769796,41.08,903.122365936991,152.27379048530415,29.90395451080571,914.74,935.98,926.0519755462244,40.86,903.1514196077968,152.27388461455016,29.903961701205148,914.74,935.98,926.051982673356,40.86,903.1513961407665,152.2738845385202,29.903961692271768
-74699518.53141643,240865677297.28345,0.2751757031636659,1.1164967979206911e-05,5.257985981827509e-09,993.8961644620578,22.65829103026762,0.0135467657747556,912.94,931.3,926.1980315769796,50.36,903.122365936991,152.36947274042163,29.905215417752608,914.69,935.84,926.0509181663376,50.08,903.1515516709708,152.3695701028342,29.905222496459835,914.69,935.84,926.0509019971628,50.08,903.1515217935126,152.36957000316352,29.90522248644917
-83593220.9130902,212411930745.84955,0.3087606628051204,9.86688543260634e-06,3.990950792044108e-09,877.6684074840607,22.362771037406613,0.0157941546520075,912.7,930.65,926.1980315769796,35.31,903.122365936991,151.98711589137986,29.86845620406264,914.57,935.53,926.0523077578484,35.11,903.1515324225766,151.98719583491285,29.868462128927497,914.57,935.53,926.0522952989636,35.11,903.1515066520122,151.98719576427692,29.86846212148936
-63391660.28876067,209485894858.9579,0.3270675450439341,1.1232792014550696e-05,5.618921919261885e-09,995.5356407611172,25.518016299658825,0.0114441166559667,914.23,934.79,926.1980315769796,48.82,903.122365936991,152.43748789740678,29.923834729737543,915.84,938.97,926.0518121338628,48.55,903.1513386246731,152.43758814774284,29.923842341479634,915.84,938.97,926.0518210474396,48.55,903.1513115579128,152.43758805408672,29.923842331655926
-74022964.12797609,197290629592.3784,0.3375774464449383,9.314971377149664e-06,5.224318223814462e-09,857.2589287150656,23.12120428812404,0.0111571499272455,913.9,933.89,926.1980315769796,36.57,903.122365936991,152.11336940291486,29.884196374629745,915.4,937.78,926.0521836578254,36.37,903.1514594602588,152.1134580748076,29.884203231639997,915.4,937.78,926.0521864431068,36.37,903.1514406938178,152.11345801761036,29.88420322574552
-63773206.75473104,168324398534.57455,0.2955700029979736,9.087658285900113e-06,4.421985312371058e-09,1141.1427337767925,24.89052928849522,0.0134970675574486,913.52,932.87,926.198011339298,27.2,903.1223682008756,151.95180744248322,29.85902619749412,915.57,938.23,926.0518853389552,27.05,903.1516132340556,151.95188816566628,29.859032194114427,915.57,938.23,926.051891494016,27.05,903.1515812409228,151.95188807735707,29.859032185021675
-60799849.96890013,186407497757.03217,0.3388724521356298,1.0769926160199903e-05,4.513192535550396e-09,781.5955660596449,25.364593364253214,0.0127840699428522,915.41,938.0,926.1980315769796,39.08,903.122365936991,152.19456690841122,29.89947303065929,917.53,943.54,926.0526240158184,38.86,903.1513152794356,152.19465495470206,29.899479707001653,917.53,943.54,926.0526690623084,38.86,903.151277501138,152.19465483980275,29.899479694689173
-62400059.7144171,198405641279.2012,0.2795500553334872,1.045119221916981e-05,4.582420129505755e-09,921.8145309660974,21.712872295046285,0.0113417764572109,913.74,933.46,926.1980315769796,38.05,903.122365936991,152.16267160591087,29.88278479363994,915.43,937.85,926.0514538392196,37.84,903.1515629221144,152.16275964806636,29.88279119600256,915.43,937.85,926.0514544850424,37.84,903.1515357052948,152.16275956599475,29.88279118683944
-72481169.35657212,187991695552.52924,0.29809239501757,1.0164520121832529e-05,4.431632209459142e-09,1017.73632451241,20.468343001289632,0.0108385709688606,913.35,932.41,926.1980315769796,32.72,903.122365936991,152.09926043781635,29.87894077770732,915.02,936.75,926.0518812860224,32.54,903.1515306389618,152.09934573910755,29.878947071888724,915.02,936.75,926.0518984464164,32.54,903.1515084641374,152.09934567424995,29.878947065730763
-76488665.16412383,219216557931.97543,0.3250019391132598,1.0141321002281724e-05,4.808544801033853e-09,922.9663041087742,25.95491118328252,0.0136701159940214,914.28,934.94,926.1980315769796,42.63,903.122365936991,152.15754879297256,29.89000862840634,916.25,940.08,926.052183777629,42.4,903.1514300965212,152.1576371600777,29.890015318602558,916.25,940.08,926.0522090462724,42.4,903.1513992850092,152.15763706639729,29.8900153091117
-73931849.24538366,202592461145.4901,0.32302440944846,1.1337036608694935e-05,4.390849049123031e-09,991.64099743845,21.286550382137158,0.0133297604735507,913.35,932.42,926.198011339298,40.63,903.1223682008756,152.2514522811758,29.90456627136609,915.51,938.08,926.0523319324316,40.4,903.1513738717872,152.25154184503182,29.90457294748456,915.51,938.08,926.052361094895,40.4,903.1513359912284,152.25154172806336,29.904572935507822
-71734086.19033615,205050495945.1936,0.2991419664798618,9.539826812730194e-06,4.6584017477673875e-09,1004.7135702693736,21.217635108172992,0.0125217315059244,912.82,930.96,926.1980315769796,36.4,903.122365936991,152.05159429764356,29.871613426327613,914.47,935.25,926.0517980357045,36.2,903.1515784214316,152.05167909431617,29.871619739383767,914.47,935.25,926.0517682559534,36.2,903.151556223664,152.05167902988106,29.87161973210681
-68855393.88344967,177988430358.59103,0.3211526526774618,1.2112429083155032e-05,3.700635048364194e-09,908.1814422855194,23.05996022603293,0.0162911569575555,912.76,930.8,926.1980315769796,34.89,903.122365936991,152.24399888288428,29.90694457787654,914.74,935.98,926.0526286342492,34.69,903.1513329644354,152.24408537978724,29.906950915352915,914.74,935.98,926.0526464231556,34.69,903.1513026496616,152.24408528926543,29.906950906490856
-75966801.92395434,205277764259.77945,0.3489312518638005,1.08132474357781e-05,4.656748954762614e-09,863.1239276046446,23.720123450927552,0.012872568137558,914.09,934.42,926.1980315769796,41.73,903.122365936991,152.22383311448107,29.9047570275706,915.96,939.3,926.0527167891572,41.5,903.151309574832,152.22392264425247,29.90476388192275,915.96,939.3,926.0527105478714,41.5,903.151274135648,152.22392253462965,29.90476387005777
-61298636.1901647,202760392121.1168,0.2848676052191958,8.64596900139264e-06,4.2200371155495795e-09,734.1996252925501,20.64691896580011,0.0144444376470831,914.14,934.57,926.1980315769796,33.97,903.122365936991,151.85905798673184,29.84602040603465,916.59,940.99,926.0517769992606,33.78,903.1516647873956,151.85913504793967,29.846026087471223,916.59,940.99,926.0518067940636,33.78,903.1516223877094,151.8591349364202,29.846026075117827
-60772830.90676236,198896431377.0032,0.2366590083698394,9.862660837531764e-06,5.6023141862868885e-09,905.6331415100676,24.498551243920605,0.0116118483391595,913.92,933.95,926.1980315769796,37.23,903.122365936991,152.24917166907426,29.8798227638766,915.44,937.89,926.0501054844472,37.02,903.1517349653952,152.24926710081047,29.879829579860736,915.44,937.89,926.0500942554042,37.02,903.1517139244892,152.2492670324399,29.87982957300475
-55614712.776057854,164334566319.6055,0.2410342974358581,1.0297390178746412e-05,5.030329376409688e-09,886.1396496725829,19.09250261954516,0.0143817736700131,912.54,930.21,926.1980315769796,29.51,903.122365936991,152.21483878896603,29.87932176889336,914.52,935.39,926.0504230576402,29.34,903.151717148136,152.21493077262096,29.87932830053635,914.52,935.39,926.0504327743416,29.34,903.1516898412206,152.2149306870434,29.87932829214179
-80800391.97661856,247679242562.03925,0.3091014336968209,8.722628025906196e-06,4.866093068865578e-09,1009.3861729165886,19.59673903416578,0.0123370822185432,912.92,931.23,926.1980315769796,43.89,903.122365936991,151.97474029354635,29.86212218326777,914.84,936.26,926.0518946365688,43.64,903.1516043836898,151.97482350011296,29.862128485539447,914.84,936.26,926.0518885524202,43.64,903.1515757868297,151.97482341873163,29.86212847667011
-61527298.647024125,186503491419.77515,0.3093572622063529,8.229933992994853e-06,4.714716616809508e-09,899.5704801628976,21.86337184290773,0.0140621829013331,912.92,931.23,926.1980315769796,31.33,903.122365936991,151.88332375085193,29.85078850433197,914.69,935.84,926.0519121352346,31.15,903.1516506643776,151.88340352429063,29.850794562261854,914.69,935.84,926.05191178317,31.15,903.1516227150828,151.88340344815444,29.850794554690328
-71923680.94298792,204648414547.50223,0.3510264304595908,9.961416488933444e-06,5.943734731250359e-09,878.2341692148965,23.848542517231515,0.0100549359269546,914.46,935.42,926.1980315769796,43.68,903.122365936991,152.31819636446775,29.910983755918288,915.92,939.19,926.0521073770426,43.43,903.1513487201046,152.31829409679835,29.91099140766843,915.92,939.19,926.0521226235504,43.43,903.1513261159996,152.31829402057485,29.910991400175888
